default_flag,sy_snum,sy_pnum,pl_controv_flag,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,ttv_flag,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_logg,st_loggerr1,st_loggerr2,st_logglim,ra,dec,sy_dist,sy_disterr1,sy_disterr2,sy_vmag,sy_vmagerr1,sy_vmagerr2,sy_kmag,sy_kmagerr1,sy_kmagerr2,sy_gaiamag,sy_gaiamagerr1,sy_gaiamagerr2,discoverymethod_encoded,soltype_encoded,disc_facility_encoded,st_metratio_encoded,pl_rade_st_ratio,st_density_est,pl_density_est,pl_eq_temp,vmag_minus_kmag,vmag_minus_gaiamag,pl_orbper_uncertainty,pl_rade_uncertainty,st_teff_uncertainty,st_rad_uncertainty,st_mass_uncertainty,sy_dist_uncertainty,sy_vmag_uncertainty,sy_kmag_uncertainty,sy_gaiamag_uncertainty
0,1,3,0,9.65869,0.0007,-0.00071,0.0,1.38,0.11,-0.24,0.0,0.123,0.0098,-0.021,0.0,0,5131.28215352553,110.70379176379178,-110.14726635514019,0.0,0.577,0.025,-0.04,0.0,0.872730294033413,0.113325542503864,-0.090687077002584,0.0,-0.030312588652482268,0.09762811559301626,-0.09813744732089102,0.0,4.43702004688832,0.08070892459016393,-0.0825079306791569,0.0,332.6357627,-11.1661157,206.608,1.273,-1.258,13.581,0.126,-0.126,11.042,0.021,-0.021,13.2207,0.000455,-0.000455,2,0,3,3,2.3916811091854417,4.5431033009422395,0.04680237071130472,645.6413039484031,2.5389999999999997,0.36029999999999873,0.00141,0.35,220.85105811893197,0.065,0.204012619506448,2.5309999999999997,0.252,0.042,0.00091
0,1,2,0,2.645,14.268843937306421,-9.196982863426268,0.0,8.452526263603803,2.8673039017688025,-2.7908881804387184,0.0003169572107765452,0.7544661086053883,0.25681901184192196,-0.24880599625696379,0.0003169572107765452,1,3359.0,157.0,-157.0,0.0,0.325729,0.009942,-0.009942,0.0,0.306161,0.020338,-0.020338,0.0,-0.030312588652482268,0.09762811559301626,-0.09813744732089102,0.0,4.8983,0.002372,-0.002372,0.0,130.0266951,19.0923416,79.3002,0.478,-0.4723,16.7,0.2,-0.2,11.37,0.023,-0.023,14.9834,0.000523,-0.000523,2,0,3,3,25.949566245571635,8.85891612319306,0.001249338573167173,582.2841044823922,5.33,1.7165999999999997,23.46582680073269,5.6581920822075205,314.0,0.019884,0.040676,0.9502999999999999,0.4,0.046,0.001046
1,1,0,0,14.9139,0.0018,-0.002,0.0,3.24,0.33,-0.56,0.0,0.289,0.029,-0.05,0.0,0,5131.28215352553,110.70379176379178,-110.14726635514019,0.0,0.647,0.038,-0.024,0.0,0.872730294033413,0.113325542503864,-0.090687077002584,0.0,-0.030312588652482268,0.09762811559301626,-0.09813744732089102,0.0,4.43702004688832,0.08070892459016393,-0.0825079306791569,0.0,177.0948891,-4.1644059,360.103,5.725,-5.552,15.537,0.046,-0.046,12.424,0.027,-0.027,15.0437,0.000289,-0.000289,2,0,3,3,5.0077279752704795,3.222309185941152,0.008496945098327,591.5133352378356,3.1130000000000013,0.4933000000000014,0.0038,0.8900000000000001,220.85105811893197,0.062,0.204012619506448,11.277,0.092,0.054,0.000578
0,1,5,0,9.325,14.268843937306421,-9.196982863426268,0.0,8.452526263603803,2.8673039017688025,-2.7908881804387184,0.0003169572107765452,0.7544661086053883,0.25681901184192196,-0.24880599625696379,0.0003169572107765452,0,5035.99,120.99,-125.0,0.0,0.801255,0.063064,-0.038921,0.0,0.839,0.11906,-0.085956,0.0,0.0848,0.0375,-0.0375,0.0,4.55429,0.096426,-0.077782,0.0,133.7094899,11.8482712,327.783,3.236,-3.175,13.848,0.114,-0.114,11.639,0.023,-0.023,13.5627,0.000175,-0.000175,2,0,3,1,10.549108914894513,1.6309840087717895,0.001249338573167173,760.4848201598496,2.2090000000000014,0.2853000000000012,23.46582680073269,5.6581920822075205,245.99,0.10198499999999999,0.205016,6.411,0.228,0.046,0.00035
0,1,1,0,23.446873,0.001944,-0.002059,0.0,2.89705396,0.32162388,-0.1804416,0.0,0.26,0.03,-0.02,0.0,0,5869.0,53.0,-53.0,0.0,0.986872,0.051154,-0.03915,0.0,0.872730294033413,0.113325542503864,-0.090687077002584,0.0,0.02,0.08,-0.08,0.0,4.53,0.1,-0.1,0.0,238.8197061,-21.0269691,187.222,1.492,-1.47,11.372,0.036,-0.036,9.623,0.023,-0.023,11.5285,0.000501,-0.000501,2,0,3,0,2.935592417253707,0.908024506878543,0.01069309917701661,718.5932367419668,1.7490000000000006,-0.15649999999999942,0.004003,0.50206548,106.0,0.090304,0.204012619506448,2.9619999999999997,0.072,0.046,0.001002
0,1,1,0,5.656304,0.000366,-0.000323,0.0,2.93920584,0.4964651,-0.37660304,0.0,0.26221838,0.04429165,-0.03359827,0.0,0,5722.0,50.0,-50.0,0.0,1.561446,0.255936,-0.19406,0.0,1.049582,0.06818,-0.04486,0.0,0.04,0.08,-0.08,0.0,4.02,0.1,-0.1,0.0,174.011661,-2.5209338,476.703,10.202,-9.791,12.27,0.069,-0.069,10.693,0.024,-0.024,12.0238,0.000293,-0.000293,2,1,3,0,1.8823615033757173,0.2756991744427879,0.010326974968503176,1372.7600004268934,1.577,0.24619999999999997,0.0006889999999999999,0.87306814,100.0,0.449996,0.11304,19.993000000000002,0.138,0.048,0.000586
0,1,1,0,8.368791,0.000194,-0.000185,0.0,7.49,0.48,-0.47,0.0,0.66821304,0.04282273,-0.04193059,0.0,0,3970.42,118.37,-111.52,0.0,0.623332,0.031827,-0.031607,0.0,0.623433,0.062343,-0.062343,0.0,-0.030312588652482268,0.09762811559301626,-0.09813744732089102,0.0,4.43702004688832,0.08070892459016393,-0.0825079306791569,0.0,178.0568745,2.5941222,364.048,8.099,-8.099,15.78,1.133,-1.133,12.611,0.031,-0.031,15.5348,0.000609,-0.000609,2,1,3,3,12.016068483568949,2.5741361780220857,0.0015902649733608803,576.0681672104429,3.1689999999999987,0.24519999999999875,0.000379,0.95,229.89,0.063434,0.124686,16.198,2.266,0.062,0.001218
0,1,1,0,5.1138428,5.1e-06,-5.1e-06,0.0,8.452526263603803,2.8673039017688025,-2.7908881804387184,0.0003169572107765452,0.7544661086053883,0.25681901184192196,-0.24880599625696379,0.0003169572107765452,0,6890.0,340.0,-340.0,0.0,1.409,0.036,-0.036,0.0,0.872730294033413,0.113325542503864,-0.090687077002584,0.0,-0.030312588652482268,0.09762811559301626,-0.09813744732089102,0.0,4.274,0.041,-0.041,0.0,136.4894259,16.3255146,371.823,6.528,-6.31,11.842,0.028,-0.028,10.234,0.023,-0.023,11.3479,0.000605,-0.000605,2,1,3,3,5.99895405507722,0.3119945962085873,0.001249338573167173,1674.5926212769398,1.6080000000000005,0.4941000000000013,1.02e-05,5.6581920822075205,680.0,0.072,0.204012619506448,12.838,0.056,0.046,0.00121
0,1,1,0,11.722103,14.268843937306421,-9.196982863426268,0.0,2.8,2.8673039017688025,-2.7908881804387184,0.0,0.25,0.25681901184192196,-0.24880599625696379,0.0,0,5170.0,60.0,-60.0,0.0,0.838,0.008,-0.008,0.0,0.872730294033413,0.113325542503864,-0.090687077002584,0.0,-0.030312588652482268,0.09762811559301626,-0.09813744732089102,0.0,4.556,0.015,-0.015,0.0,129.7768928,19.0100046,308.105,2.98,-2.923,13.246,0.08,-0.08,11.3,0.022,-0.022,13.1461,0.000319,-0.000319,2,0,3,3,3.341288782816229,1.4830233721560313,0.01138848396501458,734.9553473035497,1.9459999999999997,0.09989999999999988,23.46582680073269,5.6581920822075205,120.0,0.016,0.204012619506448,5.9030000000000005,0.16,0.044,0.000638
0,1,3,0,0.9116567,14.268843937306421,-9.196982863426268,0.0,1.35,2.8673039017688025,-2.7908881804387184,0.0,0.12043893,0.25681901184192196,-0.24880599625696379,0.0,0,5648.0,110.70379176379178,-110.14726635514019,0.0,0.94,0.1179946836892603,-0.12191487317829458,0.0,0.872730294033413,0.113325542503864,-0.090687077002584,0.0,-0.030312588652482268,0.09762811559301626,-0.09813744732089102,0.0,4.43702004688832,0.08070892459016393,-0.0825079306791569,0.0,331.2771441,-14.1218019,369.888,4.99,-4.86,13.096,0.08,-0.08,11.487,0.023,-0.023,12.9682,0.000384,-0.000384,2,0,3,3,1.4361702127659577,1.0507429640270136,0.04895145252248132,1992.1945675264192,1.609,0.12780000000000058,23.46582680073269,5.6581920822075205,220.85105811893197,0.23990955686755489,0.204012619506448,9.850000000000001,0.16,0.046,0.000768
1,1,0,0,0.751394,14.268843937306421,-9.196982863426268,0.0,8.452526263603803,2.8673039017688025,-2.7908881804387184,0.0003169572107765452,0.7544661086053883,0.25681901184192196,-0.24880599625696379,0.0003169572107765452,0,5480.0,126.0,-126.0,0.0,1.27317,0.1179946836892603,-0.12191487317829458,0.0,0.96,0.113325542503864,-0.090687077002584,0.0,-0.030312588652482268,0.09762811559301626,-0.09813744732089102,0.0,4.21057,0.08070892459016393,-0.0825079306791569,0.0,130.9328783,23.7965421,1295.54,84.11,-74.68,15.421,0.115,-0.115,13.335,0.037,-0.037,15.0404,0.002814,-0.002814,2,0,3,3,6.638961225605224,0.4651703692867472,0.001249338573167173,2361.4906566633913,2.0859999999999985,0.3805999999999994,23.46582680073269,5.6581920822075205,252.0,0.23990955686755489,0.204012619506448,158.79000000000002,0.23,0.074,0.005628
0,1,3,0,6.20142,0.00013,-0.00013,0.0,2.04,0.18,-0.18,0.0,0.18199692,0.01605855,-0.01605855,0.0,0,4219.0,70.0,-70.0,0.0,0.622,0.051,-0.051,0.0,0.637,0.051,-0.051,0.0,-0.29,0.12,-0.12,0.0,4.657,0.042,-0.042,0.0,351.7717763,-1.2853435,29.661,0.0543,-0.0541,10.37,0.03,-0.03,7.193,0.024,-0.024,9.83773,0.000411,-0.000411,2,1,3,0,3.279742765273312,2.647087384402068,0.02143747031684646,673.3094114798663,3.1769999999999996,0.5322699999999987,0.00026,0.36,140.0,0.102,0.102,0.1084,0.06,0.048,0.000822
0,1,1,0,14.6843,14.268843937306421,-9.196982863426268,0.0,8.452526263603803,2.8673039017688025,-2.7908881804387184,0.0003169572107765452,0.7544661086053883,0.25681901184192196,-0.24880599625696379,0.0003169572107765452,0,4695.41,84.49,-126.17,0.0,0.800765,0.067831,-0.033852,0.0,0.75,0.090923,-0.079588,0.0,0.1057,0.0353,-0.0353,0.0,4.50612,0.087922,-0.088017,0.0,130.3439097,18.9338205,188.33,2.128,-2.082,12.892,0.114,-0.114,10.536,0.019,-0.019,12.6619,0.00047,-0.00047,2,0,3,1,10.555564071361514,1.4606495035441645,0.001249338573167173,620.7666206699818,2.356,0.2301000000000002,23.46582680073269,5.6581920822075205,210.66,0.101683,0.17051100000000002,4.21,0.228,0.038,0.00094
0,1,0,0,4.174,14.268843937306421,-9.196982863426268,0.0,8.452526263603803,2.8673039017688025,-2.7908881804387184,0.0003169572107765452,0.7544661086053883,0.25681901184192196,-0.24880599625696379,0.0003169572107765452,0,3620.0,157.0,-157.0,0.0,0.539055,0.016433,-0.016433,0.0,0.535304,0.020569,-0.020569,0.0,-0.030312588652482268,0.09762811559301626,-0.09813744732089102,0.0,4.7034,0.009791,-0.009791,0.0,208.3794531,-16.6597257,177.501,1.851,-1.814,15.832,0.172,-0.172,11.655,0.021,-0.021,15.002,0.000761,-0.000761,2,0,3,3,15.680266881123083,3.4174427867667676,0.001249338573167173,631.7391641132042,4.177000000000001,0.8300000000000001,23.46582680073269,5.6581920822075205,314.0,0.032866,0.041138,3.665,0.344,0.042,0.001522
0,1,1,0,5.7619248,14.268843937306421,-9.196982863426268,0.0,1.37,2.8673039017688025,-2.7908881804387184,0.0,0.12222321,0.25681901184192196,-0.24880599625696379,0.0,0,5350.0,110.70379176379178,-110.14726635514019,0.0,0.83,0.1179946836892603,-0.12191487317829458,0.0,0.872730294033413,0.113325542503864,-0.090687077002584,0.0,-0.030312588652482268,0.09762811559301626,-0.09813744732089102,0.0,4.43702004688832,0.08070892459016393,-0.0825079306791569,0.0,329.7262534,-10.8750666,185.55,1.833,-1.798,11.789,0.033,-0.033,9.934,0.019,-0.019,11.3732,0.000608,-0.000608,2,0,3,3,1.6506024096385545,1.526320629943341,0.047532645264963605,959.0778894770614,1.8550000000000004,0.41579999999999906,23.46582680073269,5.6581920822075205,220.85105811893197,0.23990955686755489,0.204012619506448,3.6310000000000002,0.066,0.038,0.001216
0,1,3,0,14.09189,0.00135,-0.00135,0.0,2.73,0.36,-0.36,0.0,0.24355429,0.03211705,-0.03211705,0.0,0,5413.0,60.0,-60.0,0.0,0.85,0.04,-0.04,0.0,0.9,0.05,-0.05,0.0,-0.03,0.04,-0.04,0.0,4.52,0.1,-0.1,0.0,243.4509662,-24.7870527,179.943,1.603,-1.575,12.573,0.046,-0.046,10.142,0.021,-0.021,12.2573,0.00015,-0.00015,2,1,3,0,3.211764705882353,1.4654996946875638,0.011970377388805116,725.1272812849193,2.431000000000001,0.31569999999999965,0.0027,0.72,120.0,0.08,0.1,3.178,0.092,0.042,0.0003
1,1,1,0,9.6952,0.0014,-0.0014,0.0,1.26549392,0.10200172,-0.07958376,0.0,0.1129,0.0091,-0.0071,0.0,0,5026.0,82.0,-81.0,0.0,0.765,0.024,-0.023,0.0,0.793,0.033,-0.029,0.0,-0.021,0.064,-0.041,0.0,4.57,0.031,-0.031,0.0,12.7736909,-1.1958844,166.147,1.572,-1.543,12.391,0.069,-0.069,10.206,0.023,-0.023,12.1219,0.000271,-0.000271,2,1,3,0,1.6542404183006534,1.7712867823308,0.05570751078929117,738.9567167759764,2.1850000000000005,0.2690999999999999,0.0028,0.18158548000000002,163.0,0.047,0.062,3.115,0.138,0.046,0.000542
1,1,0,0,1.095841,14.268843937306421,-9.196982863426268,0.0,8.452526263603803,2.8673039017688025,-2.7908881804387184,0.0003169572107765452,0.7544661086053883,0.25681901184192196,-0.24880599625696379,0.0003169572107765452,0,5920.0,130.0,-130.0,0.0,1.906,0.05,-0.05,0.0,0.872730294033413,0.113325542503864,-0.090687077002584,0.0,-0.030312588652482268,0.09762811559301626,-0.09813744732089102,0.0,3.996,0.03,-0.03,0.0,131.6535145,25.3374544,908.898,22.871,-21.794,13.424,0.114,-0.114,11.72,0.02,-0.02,13.1782,0.000176,-0.000176,2,0,3,3,4.434693737462646,0.12604086135775036,0.001249338573167173,2796.5175714352304,1.7039999999999988,0.24579999999999913,23.46582680073269,5.6581920822075205,260.0,0.1,0.204012619506448,44.665,0.228,0.04,0.000352
0,2,1,0,2.21944122,14.268843937306421,-9.196982863426268,0.0,8.452526263603803,2.8673039017688025,-2.7908881804387184,0.0003169572107765452,0.7544661086053883,0.25681901184192196,-0.24880599625696379,0.0003169572107765452,0,3807.0,157.0,-157.0,0.0,0.613895,0.018104,-0.018104,0.0,0.59928,0.020205,-0.020205,0.0,-0.030312588652482268,0.09762811559301626,-0.09813744732089102,0.0,4.63951,0.010975,-0.010975,0.0,126.4762179,20.3593384,72.0444,0.2532,-0.2532,13.105,0.063,-0.063,9.275,0.018,-0.018,12.3708,0.000252,-0.000252,2,0,3,3,13.768683999061407,2.590284671246926,0.001249338573167173,858.8302500748841,3.83,0.7342000000000013,23.46582680073269,5.6581920822075205,314.0,0.036208,0.04041,0.5064,0.126,0.036,0.000504
0,1,3,0,1.209,14.268843937306421,-9.196982863426268,0.0,1.571,0.033,-0.039,0.0,0.14015523,0.00294406,-0.00347935,0.0,0,4255.0,110.0,-110.0,0.0,0.5994,0.0081,-0.0085,0.0,0.606,0.02,-0.015,0.0,-0.28,0.12,-0.12,0.0,4.7,0.15,-0.15,0.0,351.7717763,-1.2853435,29.661,0.0543,-0.0541,10.37,0.03,-0.03,7.193,0.024,-0.024,9.83773,0.000411,-0.000411,2,1,3,0,2.620954287620954,2.8139890836532526,0.036147706993255195,1159.223875446571,3.1769999999999996,0.5322699999999987,23.46582680073269,0.07200000000000001,220.0,0.0166,0.035,0.1084,0.06,0.048,0.000822
0,1,1,0,3.95161588,3e-07,-3e-07,0.0,8.452526263603803,2.8673039017688025,-2.7908881804387184,0.0003169572107765452,0.7544661086053883,0.25681901184192196,-0.24880599625696379,0.0003169572107765452,0,5838.0,140.0,-140.0,0.0,1.134,0.051,-0.051,0.0,1.26,0.12,-0.12,0.0,0.34,0.09,-0.09,0.0,4.5,0.2,-0.2,0.0,201.6551525,-8.3176353,334.037,6.51,-6.27,12.397,0.092,-0.092,10.764,0.023,-0.023,12.1818,0.000262,-0.000262,2,1,8,0,7.453726863848151,0.8640350922668516,0.001249338573167173,1304.8107947147366,1.633000000000001,0.2151999999999994,6e-07,5.6581920822075205,280.0,0.102,0.24,12.78,0.184,0.046,0.000524
0,1,4,0,24.1669,0.0057,-0.0057,0.0,0.82,0.22,-0.22,0.0,0.0731555,0.01962709,-0.01962709,0.0,0,3497.0,150.0,-150.0,0.0,0.232,0.056,-0.056,0.0,0.217,0.081,-0.081,0.0,-0.030312588652482268,0.09762811559301626,-0.09813744732089102,0.0,5.048,0.075,-0.075,0.0,334.6227504,-9.6120084,66.4321,0.2003,-0.1991,15.37,0.126,-0.126,10.962,0.021,-0.021,14.2789,0.000527,-0.000527,2,1,3,3,3.534482758620689,17.377839394809133,0.1326799886826947,259.17092296186297,4.4079999999999995,1.091099999999999,0.0114,0.44,300.0,0.112,0.162,0.3994,0.252,0.042,0.001054
0,1,1,0,19.4921473,7.9e-06,-7.9e-06,0.0,5.50689,0.255766,-0.255766,0.0,0.49129266,0.02281795,-0.02281795,0.0,0,6128.0,124.1,-124.1,0.0,1.36,0.06,-0.06,0.0,0.872730294033413,0.113325542503864,-0.090687077002584,0.0,-0.030312588652482268,0.09762811559301626,-0.09813744732089102,0.0,4.23,0.08,-0.08,0.0,136.5741931,19.4020565,181.69,1.295,-1.277,10.154,0.008,-0.008,8.837,0.02,-0.02,10.0512,0.000372,-0.000372,2,2,3,3,4.049183823529412,0.3469471515436616,0.0029418536992116846,936.7389137279035,1.3170000000000002,0.10280000000000022,1.58e-05,0.511532,248.2,0.12,0.204012619506448,2.572,0.016,0.04,0.000744
0,1,0,0,0.515013,6e-06,-6e-06,0.0,26.1,11.6,-6.6,0.0,2.33,1.03,-0.59,0.0,0,5131.28215352553,110.70379176379178,-110.14726635514019,0.0,1.3,0.1179946836892603,-0.12191487317829458,0.0,0.872730294033413,0.113325542503864,-0.090687077002584,0.0,-0.030312588652482268,0.09762811559301626,-0.09813744732089102,0.0,4.43702004688832,0.08070892459016393,-0.0825079306791569,0.0,287.510856,-16.7935986,450.472,19.326,-17.822,13.088,0.069,-0.069,11.135,0.021,-0.021,12.9104,0.000471,-0.000471,2,0,3,3,20.076923076923077,0.3972372753907205,0.00013104920751507023,2574.789646433644,1.9529999999999994,0.17759999999999998,1.2e-05,18.2,220.85105811893197,0.23990955686755489,0.204012619506448,37.147999999999996,0.138,0.042,0.000942
1,1,1,0,11.89307,0.00065,-0.00063,0.0,4.34,0.19,-0.14,0.0,0.38718887,0.01695066,-0.01248996,0.0,0,5793.0,66.0,-52.0,0.0,1.25,0.03,-0.03,0.0,0.83,0.02,-0.01,0.0,-0.45,0.02,-0.02,0.0,4.16,0.02,-0.02,0.0,185.181563,-1.5909138,456.064,8.713,-8.398,12.755,0.08,-0.08,11.158,0.023,-0.023,12.5639,0.000211,-0.000211,2,1,3,0,3.472,0.42496,0.00473645784289442,1009.3561863422457,1.5970000000000013,0.1911000000000005,0.0012799999999999999,0.33,118.0,0.06,0.03,17.110999999999997,0.16,0.046,0.000422
1,1,0,0,0.6308,14.268843937306421,-9.196982863426268,0.0,8.452526263603803,2.8673039017688025,-2.7908881804387184,0.0003169572107765452,0.7544661086053883,0.25681901184192196,-0.24880599625696379,0.0003169572107765452,0,5131.28215352553,110.70379176379178,-110.14726635514019,0.0,1.1752826093831001,0.1179946836892603,-0.12191487317829458,0.0,0.872730294033413,0.113325542503864,-0.090687077002584,0.0,-0.030312588652482268,0.09762811559301626,-0.09813744732089102,0.0,4.43702004688832,0.08070892459016393,-0.0825079306791569,0.0,243.3287332,-27.734057,388.8151639875551,23.615845882179283,-18.96617722758991,15.469,0.057,-0.057,9.623,0.023,-0.023,12.835469933520123,0.000692990040753948,-0.000692990040753948,2,0,3,3,7.191909585083106,0.5375924013226864,0.001249338573167173,2288.144260576771,5.846,2.633530066479876,23.46582680073269,5.6581920822075205,220.85105811893197,0.23990955686755489,0.204012619506448,42.582023109769196,0.114,0.046,0.001385980081507896
0,1,0,0,5.235714,0.000316,-0.000304,0.0,4.3,0.7,-0.5,0.0,0.38,0.06,-0.04,0.0,0,5131.28215352553,110.70379176379178,-110.14726635514019,0.0,1.17,0.1179946836892603,-0.12191487317829458,0.0,0.872730294033413,0.113325542503864,-0.090687077002584,0.0,-0.030312588652482268,0.09762811559301626,-0.09813744732089102,0.0,4.43702004688832,0.08070892459016393,-0.0825079306791569,0.0,12.2361482,5.4164335,718.648,15.715,-15.715,14.117,0.137,-0.137,12.295,0.027,-0.027,13.8165,0.000183,-0.000183,2,0,3,3,3.6752136752136755,0.5449070993013999,0.004779453381463268,1127.5706622347282,1.822000000000001,0.3005000000000013,0.00062,1.2,220.85105811893197,0.23990955686755489,0.204012619506448,31.43,0.274,0.054,0.000366
1,1,1,0,0.68453862616,1e-05,-1e-05,0.0,1.4,0.2,-0.2,0.0,0.12489985,0.01784284,-0.01784284,0.0,0,4232.0,70.0,-70.0,0.0,0.71,0.1,-0.1,0.0,0.7,0.02,-0.02,0.0,0.14,0.09,-0.09,0.0,4.44,0.1,-0.1,0.0,59.464829,18.4649505,97.2179,0.3824,-0.3794,12.416,0.069,-0.069,9.466,0.018,-0.018,12.06,0.000292,-0.000292,2,1,3,0,1.971830985915493,1.95579347938454,0.04551743804664724,1480.7762094763814,2.950000000000001,0.35599999999999987,2e-05,0.4,140.0,0.2,0.04,0.7618,0.138,0.036,0.000584
0,1,1,0,3.40883502,5e-07,-5e-07,0.0,8.452526263603803,2.8673039017688025,-2.7908881804387184,0.0003169572107765452,0.7544661086053883,0.25681901184192196,-0.24880599625696379,0.0003169572107765452,0,6150.0,140.0,-140.0,0.0,1.094,0.031,-0.031,0.0,1.021,0.05,-0.05,0.0,-0.29,0.1,-0.1,0.0,4.37,0.018,-0.018,0.0,353.6162694,-1.5799849,348.494,5.654,-5.479,12.274,0.069,-0.069,10.732,0.024,-0.024,12.0286,0.000272,-0.000272,2,1,8,0,7.726258010606766,0.7797830236399722,0.001249338573167173,1468.8397378419322,1.5419999999999998,0.2453999999999983,1e-06,5.6581920822075205,280.0,0.062,0.1,11.133,0.138,0.048,0.000544
1,1,0,0,7.12113,0.00043,-0.00046,0.0,1.99,0.14,-0.23,0.0,0.178,0.012,-0.021,0.0,0,5131.28215352553,110.70379176379178,-110.14726635514019,0.0,0.853,0.033,-0.048,0.0,0.872730294033413,0.113325542503864,-0.090687077002584,0.0,-0.030312588652482268,0.09762811559301626,-0.09813744732089102,0.0,4.43702004688832,0.08070892459016393,-0.0825079306791569,0.0,21.0079792,0.274431,195.795,1.837,-1.804,12.433,0.08,-0.08,10.388,0.021,-0.021,12.205,0.000518,-0.000518,2,0,3,3,2.3329425556858148,1.4061542307223796,0.022587115522563702,868.9624689376708,2.045,0.22799999999999976,0.00089,0.37,220.85105811893197,0.081,0.204012619506448,3.641,0.16,0.042,0.001036
1,1,0,0,5.803439,14.268843937306421,-9.196982863426268,0.0,8.452526263603803,2.8673039017688025,-2.7908881804387184,0.0003169572107765452,0.7544661086053883,0.25681901184192196,-0.24880599625696379,0.0003169572107765452,0,5029.0,122.0,-122.0,0.0,1.00796,0.1179946836892603,-0.12191487317829458,0.0,0.84,0.113325542503864,-0.090687077002584,0.0,-0.030312588652482268,0.09762811559301626,-0.09813744732089102,0.0,4.35546,0.08070892459016393,-0.0825079306791569,0.0,138.5565355,17.7424557,471.811,8.08,-7.817,14.07,0.126,-0.126,11.827,0.02,-0.02,13.7949,0.000763,-0.000763,2,0,3,3,8.385775490697847,0.820255955881303,0.001249338573167173,997.4516432203616,2.2430000000000003,0.2751000000000001,23.46582680073269,5.6581920822075205,244.0,0.23990955686755489,0.204012619506448,15.897,0.252,0.04,0.001526
1,1,0,0,3.797473,14.268843937306421,-9.196982863426268,0.0,8.452526263603803,2.8673039017688025,-2.7908881804387184,0.0003169572107765452,0.7544661086053883,0.25681901184192196,-0.24880599625696379,0.0003169572107765452,0,5024.68,52.23,-52.23,0.0,0.785698,0.1179946836892603,-0.12191487317829458,0.0,0.84,0.113325542503864,-0.090687077002584,0.0,-0.3736,0.0499,-0.0499,0.0,4.57184,0.08070892459016393,-0.0825079306791569,0.0,133.2884088,21.690395,573.461,11.2575,-11.2575,14.994,0.183,-0.183,12.623,0.023,-0.023,14.7551,0.001715,-0.001715,2,0,3,1,10.7579836827939,1.731858251348896,0.001249338573167173,1013.4952270966814,2.3710000000000004,0.23889999999999922,23.46582680073269,5.6581920822075205,104.46,0.23990955686755489,0.204012619506448,22.515,0.366,0.046,0.00343
0,1,1,0,30.953,14.268843937306421,-9.196982863426268,0.0,8.452526263603803,2.8673039017688025,-2.7908881804387184,0.0003169572107765452,0.7544661086053883,0.25681901184192196,-0.24880599625696379,0.0003169572107765452,0,3856.0,157.0,-157.0,0.0,0.609039,0.01813,-0.01813,0.0,0.595401,0.020302,-0.020302,0.0,-0.030312588652482268,0.09762811559301626,-0.09813744732089102,0.0,4.64359,0.01105,-0.01105,0.0,134.4441404,21.4532748,161.555,0.652,-0.652,14.781,0.034,-0.034,11.055,0.022,-0.022,14.0916,0.000306,-0.000306,2,0,3,3,13.878464701938304,2.635568137963465,0.001249338573167173,360.346788432968,3.726000000000001,0.6894000000000009,23.46582680073269,5.6581920822075205,314.0,0.03626,0.040604,1.304,0.068,0.044,0.000612
0,1,1,0,14.45182127,14.268843937306421,-9.196982863426268,0.0,8.452526263603803,2.8673039017688025,-2.7908881804387184,0.0003169572107765452,0.7544661086053883,0.25681901184192196,-0.24880599625696379,0.0003169572107765452,0,5363.56,45.43,-45.43,0.0,0.817851,0.1179946836892603,-0.12191487317829458,0.0,0.93,0.113325542503864,-0.090687077002584,0.0,-0.3547,0.044,-0.044,0.0,4.5812,0.08070892459016393,-0.0825079306791569,0.0,132.6211743,17.5423852,423.065,5.393,-5.393,13.872,0.172,-0.172,12.0,0.018,-0.018,13.6668,0.000209,-0.000209,2,0,3,1,10.335044236179698,1.7000448598242262,0.001249338573167173,695.0762887916601,1.8719999999999999,0.2051999999999996,23.46582680073269,5.6581920822075205,90.86,0.23990955686755489,0.204012619506448,10.786,0.344,0.036,0.000418
1,1,0,0,11.376,0.0015,-0.0013,0.0,2.03,0.21,-0.33,0.0,0.181,0.019,-0.029,0.0,0,5131.28215352553,110.70379176379178,-110.14726635514019,0.0,0.636,0.055,-0.067,0.0,0.872730294033413,0.113325542503864,-0.090687077002584,0.0,-0.030312588652482268,0.09762811559301626,-0.09813744732089102,0.0,4.43702004688832,0.08070892459016393,-0.0825079306791569,0.0,59.8886978,19.5192704,220.327,1.23,-1.23,14.222,0.092,-0.092,11.22,0.02,-0.02,13.891,0.000258,-0.000258,2,0,3,3,3.191823899371069,3.392412887763445,0.021636671983390695,641.861763812708,3.001999999999999,0.3309999999999995,0.0028,0.54,220.85105811893197,0.122,0.204012619506448,2.46,0.184,0.04,0.000516
