koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq,koi_insol,koi_insol_err1,koi_insol_err2,koi_model_snr,koi_tce_plnt_num,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_srad,koi_srad_err1,koi_srad_err2,ra,dec,koi_kepmag,planet_star_radius_ratio,planet_star_volume_ratio,transit_density_proxy,temp_ratio_planet_star
0,1,0,0,0.572079631,6.5e-08,-6.5e-08,132.0189884,9.49e-05,-9.49e-05,0.793,0.269,-0.061,2.27811,0.00639,-0.00639,127790.0,149.0,-149.0,29.45,2.58,-2.35,1716.0,2036.56,674.98,-509.93,578.2,1.0,5233.0,157.0,-157.0,4.625,0.066,-0.048,0.639,0.056,-0.051,296.45972,39.573738,14.235,0.03961250700136429,-0.03506832295733535,2.9468883941588637,0.8376809600211338
0,0,0,0,6.56606941,1.944e-05,-1.944e-05,134.49512,0.00241,-0.00241,0.687,0.217,-0.465,1.8455,0.0706,-0.0706,402.4,17.4,-17.4,1.83,0.18,-0.19,777.0,86.27,31.92,-24.13,25.8,2.0,4818.0,143.0,-129.0,4.481,0.078,-0.585,0.856,0.089,-0.089,295.82144,46.053028,14.975,-0.08447614012233436,-0.03507145282132202,-0.2730309663959536,-0.17527665415535265
0,0,0,0,23.20579353,6.087e-05,-6.087e-05,180.7628,0.00204,-0.00204,0.059,0.378,-0.059,4.3243,0.0625,-0.0625,342.5,8.4,-8.4,5.86,1.19,-2.22,1002.0,238.21,138.18,-153.35,46.9,1.0,5460.0,119.0,-108.0,3.626,0.278,-0.111,3.231,0.659,-1.224,292.41721,41.41687,13.413,-0.0853914091379766,-0.03507145294298378,-0.28103170058305144,-0.040055077878996065
0,1,1,0,31.80514278,4.189e-05,-4.189e-05,186.38905,0.00105,-0.00105,1.289,6.119,-0.191,7.6213,0.0559,-0.0559,4675.3,34.3,-34.3,34.82,8.75,-2.91,553.0,22.05,16.39,-5.46,161.3,1.0,5931.0,161.0,-161.0,4.545,0.044,-0.176,0.863,0.217,-0.072,298.04453,40.086361,14.517,0.023406048986276382,-0.0350693528914304,-0.25024541415142115,-0.588798211087615
0,1,0,0,0.846291334,4.3e-08,-4.3e-08,132.1935855,4.23e-05,-4.23e-05,0.779,0.047,-0.03,1.79962,0.00338,-0.00338,190190.0,0.0,0.0,30.8,1.82,-1.99,1243.0,562.86,147.63,-126.97,1049.3,1.0,4627.0,139.0,-139.0,4.721,0.048,-0.028,0.526,0.031,-0.034,286.84036,47.173309,15.994,0.07481346824234616,-0.03506503349767635,5.8044575937924705,0.4773632362035564
0,0,0,0,100.41475198,0.002147863706805708,-0.002147863706805708,134.1167095,0.009932560537870472,-0.009932560537870472,0.7351054776654712,1.9598606037321624,-0.3325574643249176,1.72,0.33994151372118553,-0.33994151372118553,23791.335898271922,123.19756311745333,-123.19756311745333,102.89177806760135,17.65768394739702,-33.02331377024236,1085.3858276274318,7745.737022611707,3750.6979097695553,-4043.5223682786964,259.8950005434192,1.0,5706.8232800782525,144.63555408970976,-162.2650589142165,4.310156613411586,0.12073790677220755,-0.14316051011433598,1.7287115530920552,0.36229221635883907,-0.39480595866314866,285.6911,49.690311,12.124,0.07753584009971617,-0.03506471111578519,0.5114891243435291,0.0005146620184902588
0,0,1,0,1.112207126,5.83e-06,-5.83e-06,131.8505,0.00459,-0.00459,0.402,0.038,-0.402,1.35,0.143,-0.143,54.7,5.4,-5.4,0.73,0.23,-0.07,1797.0,2467.09,2229.27,-707.62,13.0,1.0,6046.0,162.0,-180.0,4.486,0.052,-0.208,0.972,0.3,-0.1,291.5321,50.681599,13.823,-0.08839171827455539,-0.03507145312020304,-0.2832609436302009,0.6510882432123455
1,0,0,0,61.438007,0.001169,-0.001169,136.9729,0.0176,-0.0176,0.754,0.2121,-0.5108,3.861,0.57,-0.57,253.0,36.1,-36.1,14.79,0.94,-4.14,1020.0,255.93,52.37,-143.96,9.0,1.0,5080.0,80.0,-212.0,2.967,0.028,-0.033,8.527,0.544,-2.385,293.0076,38.50367,13.213,-0.08561499434329521,-0.03507145296689631,-0.2818198151670452,0.06492446198167291
0,0,1,1,8.3606759,8.106e-05,-8.106e-05,138.81934,0.0076,-0.0076,0.259,0.215,-0.259,6.287,0.268,-0.268,194.8,13.4,-13.4,1.49,0.22,-0.17,929.0,176.04,74.34,-48.07,17.7,2.0,5771.0,104.0,-115.0,4.374,0.105,-0.105,1.068,0.161,-0.12,290.32867,37.72311,13.982,-0.08657314788076,-0.03507145304692008,-0.28381034150780776,-0.1770572381278727
1,0,0,0,150.70039392,0.002147863706805708,-0.002147863706805708,278.5397643,0.009932560537870472,-0.009932560537870472,0.7351054776654712,1.9598606037321624,-0.3325574643249176,2.82,0.33994151372118553,-0.33994151372118553,23791.335898271922,123.19756311745333,-123.19756311745333,102.89177806760135,17.65768394739702,-33.02331377024236,1085.3858276274318,7745.737022611707,3750.6979097695553,-4043.5223682786964,259.8950005434192,1.0,5706.8232800782525,144.63555408970976,-162.2650589142165,4.310156613411586,0.12073790677220755,-0.14316051011433598,1.7287115530920552,0.36229221635883907,-0.39480595866314866,281.75983,42.779018,15.396,0.07753584009971617,-0.03506471111578519,0.20056945701579496,0.0005146620184902588
0,1,1,1,17.72724392,1.399e-05,-1.399e-05,356.795528,0.000589,-0.000589,0.825,0.009,-0.011,4.1073,0.0404,-0.0404,16878.0,249.0,-249.0,14.77,4.91,-1.65,741.0,71.06,72.08,-23.16,109.7,1.0,6181.0,197.0,-240.0,4.464,0.056,-0.224,1.006,0.335,-0.112,296.73502,39.187801,15.073,-0.04905901248761716,-0.03507135193782069,-0.048797424875916685,-0.42684168863290145
1,0,0,0,1.381257093,6.105e-06,-6.105e-06,131.84079,0.00371,-0.00371,0.351,0.103,-0.351,1.125,0.134,-0.134,92.3,10.8,-10.8,1.1,0.33,-0.15,1728.0,2110.47,1898.11,-725.87,11.0,1.0,5861.0,162.0,-203.0,4.385,0.084,-0.21,1.131,0.345,-0.148,291.38626,40.18026,14.943,-0.08776615649472834,-0.03507145310433074,-0.28086799398021545,0.6365543669729593
0,0,0,0,5.43103616,4.629e-05,-4.629e-05,134.41711,0.00648,-0.00648,0.816,0.157,-0.576,2.469,0.179,-0.179,66.8,6.7,-6.7,0.66,0.07,-0.07,873.0,137.1,54.14,-37.76,10.8,3.0,5374.0,160.0,-144.0,4.555,0.088,-0.064,0.721,0.082,-0.073,288.83136,47.551991,13.851,-0.08792764289453822,-0.035071453109221405,-0.2840367566512143,-0.16811270673562576
0,1,0,0,18.78970984,2.581e-05,-2.581e-05,143.82465,0.00185,-0.00185,1.172,0.135,-0.12,4.13997,0.00971,-0.00971,40789.0,96.0,-96.0,44.01,8.82,-5.87,752.0,75.6,46.95,-25.98,488.7,1.0,6477.0,194.0,-214.0,4.439,0.135,-0.165,0.884,0.177,-0.118,295.40698,40.242409,15.115,0.050051902505887556,-0.035067507536043326,0.2821580246401128,-0.4498203475231697
0,0,1,1,4.029810359,7.764e-06,-7.764e-06,170.69131,0.00177,-0.00177,0.45,0.032,-0.447,3.3316,0.056,-0.056,111.1,2.1,-2.1,1.77,0.43,-0.64,1479.0,1132.21,844.24,-733.71,62.8,1.0,5929.0,187.0,-208.0,4.055,0.336,-0.144,1.651,0.399,-0.599,285.68408,38.262817,11.551,-0.08748526332219264,-0.035071453094348434,-0.28367418589431664,0.36072640231746533
1,0,1,1,0.536551592,2.698e-06,-2.698e-06,132.02205,0.00458,-0.00458,1.102,0.091,-0.118,4.89,0.452,-0.452,153.2,8.7,-8.7,12.88,4.07,-1.35,2377.0,7584.36,7269.97,-2392.52,26.2,1.0,6140.0,193.0,-236.0,4.455,0.052,-0.208,1.027,0.324,-0.108,291.28577,45.953651,15.668,-0.055102613197341666,-0.035071390059548374,-0.28379047963207826,1.1976108022051721
1,0,0,1,12.42555999,7.715e-05,-7.715e-05,133.96829,0.00616,-0.00616,0.9066,0.0029,-0.0055,28.083,0.263,-0.263,2964.8,25.4,-25.4,4.72,0.69,-0.47,599.0,30.49,16.14,-8.8,122.0,4.0,4922.0,187.0,-159.0,4.576,0.061,-0.061,0.704,0.104,-0.07,297.62177,40.604099,15.902,-0.07158244828970088,-0.03507144349715539,-0.27951216413093,-0.41580949958071345
0,0,0,0,27.07237655,8.99e-05,-8.99e-05,139.1127,0.00275,-0.00275,0.015,0.385,-0.015,6.9592,0.0871,-0.0871,514.2,13.6,-13.6,2.18,0.27,-0.09,605.0,31.58,10.05,-4.35,44.0,1.0,5936.0,65.0,-94.0,4.501,0.016,-0.093,0.965,0.119,-0.04,297.20895,41.781712,14.556,-0.08413389409280748,-0.03507145276510775,-0.2813380240008799,-0.5360281542038706
0,0,0,0,3.2828024,1.281e-05,-1.281e-05,131.89965,0.00318,-0.00318,0.159,0.294,-0.159,3.2532,0.0925,-0.0925,142.5,6.3,-6.3,1.79,0.28,-0.42,1467.0,1093.39,457.24,-484.58,24.4,3.0,5640.0,85.0,-77.0,4.087,0.203,-0.087,1.515,0.236,-0.353,294.13791,42.370499,14.686,-0.08717626662513969,-0.03507145308100865,-0.28307167252363535,0.4254889294731597
0,1,0,1,0.933732791,7.516e-06,-7.516e-06,131.53707,0.00656,-0.00656,0.022,0.444,-0.022,3.056,0.199,-0.199,96.9,8.6,-8.6,0.9,0.27,-0.14,1773.0,2344.56,2123.67,-890.09,13.8,1.0,5496.0,182.0,-182.0,4.405,0.167,-0.222,0.927,0.272,-0.146,291.61646,48.775639,14.812,-0.08777100385664373,-0.03507145310448625,-0.2837686469771407,0.8053394832534759
0,0,0,0,4.59489816,1.581e-05,-1.581e-05,133.83995,0.0028,-0.0028,0.953,0.023,-0.719,3.1381,0.0656,-0.0656,109.7,4.7,-4.7,1.85,0.32,-0.32,1319.0,716.65,352.04,-269.03,27.7,1.0,6056.0,121.0,-133.0,4.217,0.143,-0.117,1.381,0.24,-0.24,290.59207,45.737141,13.298,-0.08672991003399774,-0.03507145305687951,-0.2835814021563815,0.16833704374691535
0,0,0,0,37.3228722,0.0001418,-0.0001418,152.83532,0.00326,-0.00326,0.608,0.016,-0.51,7.2146,0.0955,-0.0955,307.5,8.1,-8.1,35.34,2.24,-8.94,1654.0,1769.88,277.18,-866.63,42.6,1.0,4907.0,28.0,-108.0,2.41,0.184,-0.057,19.53,1.236,-4.943,284.51019,43.961658,13.573,-0.08540314373380525,-0.03507145294429222,-0.28313973503048473,0.893301457039955
0,1,0,0,0.793663156,1.39e-06,-1.39e-06,131.79065,0.00153,-0.00153,0.4,0.056,-0.4,0.8244,0.0516,-0.0516,186.2,9.6,-9.6,1.14,0.11,-0.1,1614.0,1600.85,606.32,-411.8,23.7,1.0,5077.0,167.0,-137.0,4.533,0.054,-0.072,0.825,0.083,-0.074,281.44067,47.246471,14.549,-0.08661073578322158,-0.03507145304938209,-0.2725804886506158,0.7768076030082323
0,0,0,0,9.33648141,3.477e-05,-3.477e-05,140.67893,0.00319,-0.00319,0.901,0.028,-0.622,2.5449,0.0862,-0.0862,885.4,44.7,-44.7,2.39,0.17,-0.23,577.0,26.22,7.62,-7.4,23.1,1.0,4442.0,133.0,-146.0,4.619,0.053,-0.025,0.648,0.046,-0.061,281.64774,48.271049,15.911,-0.08009865215446496,-0.03507145152945343,-0.2655472880456364,-0.36597910560804975
0,0,0,0,9.76785911,1.383e-05,-1.383e-05,139.43968,0.00118,-0.00118,0.916,0.015,-0.668,2.1649,0.0612,-0.0612,585.4,12.7,-12.7,2.54,0.23,-0.15,749.0,74.48,21.34,-13.89,54.1,1.0,5371.0,107.0,-107.0,4.513,0.054,-0.072,0.852,0.077,-0.052,287.25668,46.066769,13.766,-0.08209495299228255,-0.03507145228652501,-0.2700136288182579,-0.3078928692006944
0,0,0,0,95.688682,0.003599,-0.003599,224.2893,0.0261,-0.0261,0.5497,0.0141,-0.4925,6.465,0.903,-0.903,453.8,61.6,-61.6,28.41,1.13,-10.16,1046.0,283.07,37.83,-182.87,9.8,1.0,5040.0,60.0,-189.0,2.681,0.029,-0.029,13.056,0.52,-4.671,291.69196,36.881409,13.933,-0.08436839687923736,-0.03507145280429121,-0.2815509185517697,0.10596752328909016
0,0,0,0,47.3329299,0.0003456,-0.0003456,151.41614,0.00576,-0.00576,0.43,0.048,-0.42,2.708,0.168,-0.168,931.5,70.1,-70.1,2.18,0.13,-0.09,386.0,5.25,0.98,-0.76,14.0,2.0,4987.0,80.0,-80.0,4.602,0.024,-0.038,0.716,0.04,-0.032,292.46976,37.567791,15.391,-0.08191574473691293,-0.03507145223125095,-0.26577379702461273,-0.6850659024113201
0,0,0,0,10.5071781,0.0001082,-0.0001082,139.66432,0.00791,-0.00791,0.232,0.236,-0.232,2.68,0.262,-0.262,271.8,30.1,-30.1,1.41,0.24,-0.19,737.0,69.76,39.23,-23.38,11.1,1.0,5290.0,167.0,-167.0,4.46,0.117,-0.13,0.865,0.151,-0.113,294.13626,41.456692,15.654,-0.08590985140378805,-0.03507145299525629,-0.27975158952545776,-0.3087021789238077
0,0,0,0,9.95667035,5.854e-05,-5.854e-05,136.5827,0.0063,-0.0063,0.949,0.011,-0.691,3.534,0.11,-0.11,586.8,39.6,-39.6,3.41,1.12,-0.48,946.0,189.48,186.55,-67.05,16.8,1.0,6165.0,184.0,-202.0,4.365,0.105,-0.21,1.115,0.366,-0.157,283.2645,41.711449,15.309,-0.08187733713285152,-0.03507145221910016,-0.27602747462144883,-0.22283015614201288
0,0,1,0,2.399081606,7.453e-06,-7.453e-06,133.06425,0.00352,-0.00352,1.276,6.82,-0.076,4.384,0.0589,-0.0589,6071.6,79.5,-79.5,40.6,0.0,0.0,1360.0,810.78,0.0,0.0,89.9,1.0,5780.0,144.63555408970976,-162.2650589142165,4.438,0.12073790677220755,-0.14316051011433598,1.0,0.36229221635883907,-0.39480595866314866,298.57697,40.490395,16.494,0.024118610496963424,-0.03506931323318833,-0.20578776469691332,0.2746700680424428
0,1,0,0,1.398890216,1.112e-06,-1.112e-06,132.16558,0.000619,-0.000619,1.123,0.019,-0.092,4.9641,0.0564,-0.0564,66012.0,437.0,-437.0,57.48,16.79,-9.03,1784.0,2389.78,2123.51,-937.14,204.0,1.0,6134.0,192.0,-235.0,4.378,0.124,-0.186,1.051,0.307,-0.165,298.07645,47.512798,14.855,0.06390275538231112,-0.03506622246012964,0.48070024122243266,0.6122876859595325
0,0,0,0,56.6746666,0.0004151,-0.0004151,160.44836,0.00601,-0.00601,0.626,0.299,-0.408,5.516,0.17,-0.17,883.1,44.6,-44.6,4.01,0.64,-0.85,522.0,17.59,7.49,-7.21,22.7,1.0,5541.0,83.0,-72.0,4.189,0.195,-0.105,1.295,0.206,-0.274,289.64343,50.727089,14.682,-0.08176940028715365,-0.035071452184369925,-0.276370129625057,-0.5829148814373941
1,0,0,0,10.828825742,0.002147863706805708,-0.002147863706805708,134.9251984,0.009932560537870472,-0.009932560537870472,0.137,1.9598606037321624,-0.3325574643249176,0.7275,0.33994151372118553,-0.33994151372118553,92.1,123.19756311745333,-123.19756311745333,0.76,0.2,-0.07,758.0,78.3,58.93,-19.95,4.8,1.0,5862.0,141.0,-159.0,4.584,0.033,-0.176,0.785,0.206,-0.069,288.65695,41.399529,13.492,-0.0877786861534067,-0.03507145310473158,-0.2783005794126283,-0.36955952257339764
0,0,0,0,4.5513988,2.001e-05,-2.001e-05,133.05954,0.0036,-0.0036,0.248,0.199,-0.248,2.457,0.101,-0.101,188.7,11.4,-11.4,1.13,0.04,-0.09,907.0,159.65,24.49,-31.24,19.4,1.0,5009.0,80.0,-80.0,4.491,0.077,-0.028,0.84,0.034,-0.062,286.48364,46.752621,15.035,-0.08671401668218483,-0.035071453055906414,-0.2811701510973024,-0.05490106318091748
1,0,0,0,371.1495,0.01888,-0.01888,415.4245,0.0341,-0.0341,0.228,0.213,-0.228,15.855,0.852,-0.852,597.3,61.4,-61.4,2.07,0.54,-0.2,245.0,0.85,0.66,-0.24,11.5,1.0,5988.0,161.0,-197.0,4.541,0.048,-0.18,0.836,0.218,-0.078,294.80182,43.13324,15.342,-0.08352118627558693,-0.03507145264833938,-0.2834249375607751,-0.9068428705972656
0,1,1,1,25.951984,0.0001126,-0.0001126,148.92323,0.00366,-0.00366,1.266,5.908,-0.025,20.585,0.194,-0.194,2340.2,20.8,-20.8,36.8,9.5,-3.37,626.0,36.39,27.81,-10.3,131.4,1.0,5889.0,162.0,-203.0,4.46,0.046,-0.184,1.046,0.27,-0.096,293.69415,38.995628,15.112,0.0088203240855346,-0.03507006073413471,-0.27904470914939533,-0.5094084359524594
0,0,0,0,6.60180003,8.971e-05,-8.971e-05,137.476,0.0107,-0.0107,0.204,0.261,-0.204,2.624,0.322,-0.322,213.4,31.5,-31.5,1.25,0.29,-0.1,875.0,138.25,98.33,-34.58,8.1,1.0,5591.0,150.0,-166.0,4.559,0.032,-0.179,0.86,0.207,-0.069,291.13574,38.90543,15.414,-0.08640838083077373,-0.0350714530355621,-0.2809093820061755,-0.2042628170502492
0,0,1,0,26.190289,0.0002619,-0.0002619,143.22089,0.00965,-0.00965,0.109,0.352,-0.109,2.148,0.398,-0.398,51.8,7.6,-7.6,1.05,0.3,-0.26,793.0,93.35,81.0,-47.35,9.3,1.0,6434.0,181.0,-250.0,4.208,0.175,-0.193,1.441,0.422,-0.346,297.77899,39.776001,11.66,-0.088454872938638,-0.03507145312137762,-0.28420617727079467,-0.4063698668022089
1,0,0,0,117.844963,0.002024,-0.002024,229.8693,0.0149,-0.0149,0.4594,0.0091,-0.4591,1.951,0.352,-0.352,1043.0,181.0,-181.0,2.52,0.51,-0.2,308.0,2.13,1.44,-0.55,6.6,1.0,5317.0,195.0,-173.0,4.595,0.029,-0.128,0.769,0.157,-0.061,288.9707,45.732079,15.844,-0.0812598918074675,-0.035071452008526544,-0.2547894179555934,-0.8034356853369683
1,0,0,0,4.23965309,0.002147863706805708,-0.002147863706805708,132.9703967,0.009932560537870472,-0.009932560537870472,0.7351054776654712,1.9598606037321624,-0.3325574643249176,3.29,0.33994151372118553,-0.33994151372118553,23791.335898271922,123.19756311745333,-123.19756311745333,102.89177806760135,17.65768394739702,-33.02331377024236,1085.3858276274318,7745.737022611707,3750.6979097695553,-4043.5223682786964,259.8950005434192,1.0,5706.8232800782525,144.63555408970976,-162.2650589142165,4.310156613411586,0.12073790677220755,-0.14316051011433598,1.7287115530920552,0.36229221635883907,-0.39480595866314866,286.94995,42.741459,14.125,0.07753584009971617,-0.03506471111578519,0.13111727158674252,0.0005146620184902588
0,0,0,0,38.0970717,0.0003079,-0.0003079,140.00353,0.00659,-0.00659,0.953,0.019,-0.688,4.307,0.21,-0.21,913.3,59.1,-59.1,1.58,0.2,-0.21,242.0,0.81,0.3,-0.25,17.0,1.0,3554.0,71.0,-80.0,4.867,0.055,-0.055,0.398,0.049,-0.054,294.36609,49.915058,15.931,-0.0793036405883494,-0.03507145113325293,-0.27337635826437834,-0.7416494368847554
0,1,0,0,3.481657589,6.3e-08,-6.3e-08,134.1835162,1.49e-05,-1.49e-05,0.245,0.001,-0.001,4.75315,0.00104,-0.00104,347010.0,67.3,-67.3,78.24,21.16,-21.15,1485.0,1151.7,941.75,-609.3,7428.7,1.0,6225.0,188.0,-188.0,4.191,0.258,-0.172,1.291,0.349,-0.349,298.68329,44.63681,13.396,0.08059879346486463,-0.03506433570234482,3.9214254132312925,0.29448625354591207
0,0,0,0,3.62657392,2.486e-05,-2.486e-05,133.57658,0.00617,-0.00617,0.306,0.154,-0.306,1.791,0.198,-0.198,98.5,11.3,-11.3,0.79,0.16,-0.07,1014.0,250.0,153.91,-64.5,10.7,1.0,5416.0,161.0,-161.0,4.579,0.034,-0.136,0.8,0.159,-0.068,291.49585,42.47813,14.835,-0.08772406109497473,-0.03507145310295703,-0.28242660279889953,-0.017525129527697147
0,0,0,0,34.0607677,0.0001372,-0.0001372,141.35928,0.00337,-0.00337,0.786,0.137,-0.574,2.471,0.101,-0.101,818.9,44.5,-44.5,2.96,0.94,-0.31,554.0,22.32,21.15,-6.68,20.5,2.0,5910.0,176.0,-193.0,4.505,0.052,-0.208,0.94,0.297,-0.099,293.23022,48.281368,15.375,-0.08162142188381555,-0.035071452135342504,-0.266498523793431,-0.5857559081628884
0,1,0,0,2.264471713,5.38e-07,-5.38e-07,131.518805,0.000194,-0.000194,0.81,0.02,-0.017,7.1803,0.0115,-0.0115,187430.0,248.0,-248.0,102.12,25.24,-34.68,2103.0,4637.68,3530.09,-2910.02,873.7,1.0,6782.0,214.0,-262.0,4.014,0.312,-0.144,1.752,0.433,-0.595,297.75565,42.009071,13.983,0.07405831147329166,-0.035065121065246015,1.218622054467812,0.7292820944583532
0,1,0,0,158.3226379,0.0003002,-0.0003002,251.75032,0.00144,-0.00144,1.323,27.11,-1.738,2.1881,0.0847,-0.0847,4863.0,170.0,-170.0,25.41,2.0,-2.49,211.0,0.47,0.13,-0.14,34.5,1.0,4340.0,118.0,-144.0,4.67,0.059,-0.027,0.572,0.045,-0.056,293.07538,40.122139,15.557,0.03491275721273269,-0.03506865001561773,-0.15752468214235327,-0.8600249231397024
0,0,0,0,65.238281,0.001189,-0.001189,158.9557,0.014,-0.014,0.1471,0.3348,-0.1471,5.756,0.475,-0.475,197.2,20.0,-20.0,5.18,2.14,-2.21,734.0,68.49,85.1,-49.2,10.3,1.24365372098069,5254.0,153.0,-201.0,3.506,0.349,-0.259,3.761,1.557,-1.603,292.74707,42.379929,11.479,-0.08662351149501939,-0.03507145305020818,-0.28362159910443613,-0.3063704278851099
0,0,1,1,1.288046428,9.265e-06,-9.265e-06,132.00088,0.00763,-0.00763,0.219,0.249,-0.219,3.637,0.171,-0.171,32.3,1.9,-1.9,2.18,0.48,-0.39,2945.0,17822.99,9957.03,-6335.25,20.3,1.0,5216.0,67.0,-62.0,3.287,0.143,-0.13,3.871,0.84,-0.688,291.05292,40.44767,12.479,-0.08892214499589007,-0.03507145312803719,-0.285084072598251,2.2763768535854516
0,0,0,0,1.10118564,0.002147863706805708,-0.002147863706805708,132.61692,0.009932560537870472,-0.009932560537870472,0.7351054776654712,1.9598606037321624,-0.3325574643249176,5.2,0.33994151372118553,-0.33994151372118553,23791.335898271922,123.19756311745333,-123.19756311745333,102.89177806760135,17.65768394739702,-33.02331377024236,1085.3858276274318,7745.737022611707,3750.6979097695553,-4043.5223682786964,259.8950005434192,1.24365372098069,5706.8232800782525,144.63555408970976,-162.2650589142165,4.310156613411586,0.12073790677220755,-0.14316051011433598,1.7287115530920552,0.36229221635883907,-0.39480595866314866,290.41016,44.063541,13.308,0.07753584009971617,-0.03506471111578519,-0.021944660147284353,0.0005146620184902588
0,0,0,0,57.3840375,0.0003638,-0.0003638,170.72723,0.0048,-0.0048,0.954,0.012,-0.664,4.336,0.115,-0.115,241.7,11.6,-11.6,1.62,0.1,-0.11,397.0,5.85,1.34,-1.14,22.9,2.0,5250.0,105.0,-105.0,4.541,0.05,-0.045,0.79,0.052,-0.052,290.49426,52.055519,12.713,-0.0847223917969642,-0.035071452858021254,-0.2823836481257048,-0.695898799354037
0,0,0,0,2.279523364,8.536e-06,-8.536e-06,133.3576,0.00334,-0.00334,0.033,0.43,-0.033,1.6202,0.0978,-0.0978,126.8,9.0,-9.0,0.87,0.09,-0.09,1123.0,374.78,135.0,-108.32,16.7,1.0,5017.0,151.0,-136.0,4.516,0.075,-0.067,0.797,0.079,-0.087,292.4404,43.209431,14.589,-0.08743016163397305,-0.03507145309215734,-0.2810859622826075,0.20504096791063786
0,0,0,0,5.82348911,1.333e-05,-1.333e-05,354.99602,0.0016,-0.0016,0.877,0.05,-0.621,2.2441,0.0524,-0.0524,888.7,26.5,-26.5,3.0,0.87,-0.28,955.0,196.33,170.06,-55.9,38.1,1.0,5774.0,172.0,-189.0,4.526,0.048,-0.192,0.864,0.249,-0.083,285.96786,45.739071,15.898,-0.08070865001268528,-0.03507145179518767,-0.26277523302636074,-0.15019493569854298
0,1,0,0,1.1080999,1.22e-05,-1.22e-05,131.7222,0.0153,-0.0153,0.525,0.077,-0.069,3.3542,0.0333,-0.0333,380930.0,3151.0,-3151.0,124.19,75.88,-75.89,2212.0,5632.6,11371.95,-4883.05,155.4,1.0,5299.0,204.0,-167.0,3.865,0.742,-0.318,1.769,1.081,-1.081,300.95703,45.449188,14.305,0.10770169830695102,-0.035060389650714986,6.2588135309147575,1.3818088085142537
0,1,1,0,2.64830047,2.682e-06,-2.682e-06,133.034879,0.000932,-0.000932,0.873,0.232,-0.083,2.6395,0.0834,-0.0834,12668.0,270.0,-270.0,126.54,20.78,-38.61,3042.0,20225.84,8341.11,-11135.88,79.8,1.0,4839.0,50.0,-86.0,2.761,0.188,-0.101,9.278,1.524,-2.831,293.09363,37.514511,12.858,-0.052004383938375615,-0.03507137201226598,-0.009028672005564141,2.665597354189611
0,0,0,0,110.3783828,0.0002779,-0.0002779,175.9317,0.00187,-0.00187,0.014,0.315,-0.014,12.211,0.0639,-0.0639,489.8,5.2,-5.2,3.02,0.14,-0.15,473.0,11.82,1.82,-1.65,108.9,1.0,6342.0,86.0,-76.0,4.242,0.033,-0.03,1.359,0.062,-0.068,285.72879,38.506973,10.56,-0.08423792333524564,-0.03507145278285262,-0.2832844054541796,-0.7022014728287918
0,0,0,0,16.70920628,3.617e-05,-3.617e-05,174.75417,0.00177,-0.00177,0.855,0.086,-0.576,2.7052,0.0725,-0.0725,839.8,23.1,-23.1,2.27,0.18,-0.2,500.0,14.73,4.4,-3.88,40.4,1.0,4621.0,124.0,-137.0,4.605,0.052,-0.028,0.668,0.054,-0.059,284.03223,39.78133,14.427,-0.08091763559199856,-0.03507145187897954,-0.2677066489016149,-0.4978484943584505
0,0,1,0,2.92878704,1.064e-05,-1.064e-05,356.28699,0.00255,-0.00255,1.212,5.251,-0.142,4.634,0.115,-0.115,549.4,13.1,-13.1,22.76,6.98,-2.32,1239.0,556.77,519.39,-167.24,47.7,1.0,5955.0,187.0,-208.0,4.534,0.037,-0.212,0.883,0.271,-0.09,297.82944,40.706779,15.148,-0.01773641277610632,-0.03507090555049946,-0.2787638566598726,0.10913297663425968
1,0,0,0,559.28332,0.01251,-0.01251,228.2959,0.0151,-0.0151,0.3058,0.1483,-0.3057,4.245,0.695,-0.695,1360.0,262.0,-262.0,2.54,0.1,-0.2,150.0,0.12,0.03,-0.03,6.7,1.0,4386.0,140.0,-132.0,4.586,0.042,-0.018,0.709,0.03,-0.054,298.51447,44.500278,15.669,-0.08039725981042835,-0.0350714516635431,-0.2671339811454405,-0.9476619811376772
1,0,0,0,288.94276,0.01534,-0.01534,193.4457,0.0419,-0.0419,0.2515,0.1851,-0.251,11.43,1.3,-1.3,160.6,24.2,-24.2,1.05,0.56,-0.13,265.0,1.16,1.9,-0.37,6.7,1.0,5786.0,185.0,-143.0,4.463,0.122,-0.338,0.827,0.434,-0.108,289.53738,40.21331,14.242,-0.08692743539833343,-0.035071453068304684,-0.2847861607368257,-0.8771496231435716
0,0,0,0,6.422943288,9.33e-06,-9.33e-06,135.55302,0.0012,-0.0012,0.198,0.231,-0.198,1.0815,0.042,-0.042,261.4,10.2,-10.2,1.66,0.56,-0.19,1034.0,269.8,268.87,-81.95,30.6,1.0,6102.0,165.0,-183.0,4.447,0.07,-0.21,1.016,0.345,-0.115,288.63483,50.912231,12.335,-0.08589912110212007,-0.03507145299428535,-0.2716676954783375,-0.12554074666056456
