koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq,koi_insol,koi_insol_err1,koi_insol_err2,koi_model_snr,koi_tce_plnt_num,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_srad,koi_srad_err1,koi_srad_err2,ra,dec,koi_kepmag,planet_star_radius_ratio,planet_star_volume_ratio,transit_density_proxy,temp_ratio_planet_star
0,1,0,0,2.313367981,2.4e-07,-2.4e-07,133.1999763,8.53e-05,-8.53e-05,1.247,0.047,-0.049,2.42645,0.00286,-0.00286,13438.0,11.2,-11.2,33.55,6.58,-2.81,1180.0,458.02,271.88,-113.73,733.6,1.0,5508.0,150.0,-150.0,4.598,0.034,-0.127,0.764,0.15,-0.064,296.76862,41.319538,13.46,0.033474326039784175,-0.03506874535615946,0.0335414292714104,0.14665729695588786
0,0,0,0,76.6139446,0.0006187,-0.0006187,153.79301,0.00798,-0.00798,0.851,0.027,-0.586,10.22,0.207,-0.207,498.7,20.1,-20.1,2.61,0.79,-0.34,466.0,11.12,9.91,-3.77,28.6,1.0,6173.0,169.0,-206.0,4.408,0.087,-0.203,1.03,0.312,-0.134,291.24518,37.75906,14.357,-0.08335769896396629,-0.035071452613482365,-0.28278392262238616,-0.6966829758631282
0,0,0,0,18.42794957,4.274e-05,-4.274e-05,178.43963,0.00182,-0.00182,0.727,0.185,-0.501,2.9264,0.0637,-0.0637,706.6,22.3,-22.3,2.24,0.07,-0.13,526.0,18.05,2.64,-3.02,36.0,1.0,4768.0,85.0,-76.0,4.536,0.052,-0.017,0.779,0.026,-0.045,291.5545,47.81448,14.958,-0.08239349922258538,-0.03507145237351444,-0.27168177108837566,-0.48497989044265116
0,0,1,0,18.3980827,0.0002195,-0.0002195,144.9175,0.011,-0.011,0.587,0.37,-0.387,4.438,0.265,-0.265,145.0,10.5,-10.5,1.26,0.18,-0.14,686.0,52.31,20.69,-14.16,17.2,1.0,5605.0,101.0,-101.0,4.381,0.11,-0.099,1.015,0.142,-0.116,290.97223,40.994678,14.168,-0.0870072535132547,-0.03507145307257957,-0.28371308108656157,-0.41160187326169934
0,0,0,0,357.41382,0.01235,-0.01235,311.3642,0.028,-0.028,0.1438,0.3365,-0.1437,3.675,0.647,-0.647,777.0,129.0,-129.0,3.01,1.59,-0.32,283.0,1.52,2.44,-0.48,6.7,1.0,6233.0,176.0,-242.0,4.412,0.062,-0.32,1.076,0.567,-0.114,292.07788,49.52961,15.388,-0.0826139619633612,-0.03507145243378027,-0.27341217705436016,-0.879560984307609
0,0,0,0,67.844689,0.001005,-0.001005,149.5007,0.0125,-0.0125,0.368,0.087,-0.368,11.757,0.401,-0.401,211.2,12.1,-12.1,2.65,0.41,-0.67,592.0,29.08,12.9,-14.07,18.9,2.0,5878.0,117.0,-117.0,4.005,0.196,-0.084,1.812,0.281,-0.457,296.06433,45.428619,13.996,-0.08638301514130516,-0.03507145303373015,-0.2845606710968992,-0.5433584391399864
0,0,0,1,1.33254897,2.431e-05,-2.431e-05,132.0549,0.0129,-0.0129,0.241,0.222,-0.241,3.083,0.245,-0.245,591.7,44.8,-44.8,32.84,5.71,-8.55,4664.0,111977.04,54742.32,-58772.47,16.2,1.0,4894.0,96.0,-169.0,2.445,0.033,-0.033,13.777,2.393,-3.589,294.64285,46.549412,16.072,-0.08378205210433642,-0.03507145270067538,-0.2745361681423768,4.6371955077557425
1,0,0,0,0.652956712,1.453e-06,-1.453e-06,131.52361,0.00201,-0.00201,0.26,0.237,-0.26,0.627,0.129,-0.129,50.0,5.0,-5.0,0.76,0.13,-0.05,2146.0,4984.96,2031.15,-902.27,12.7,1.0,5812.0,70.0,-87.0,4.419,0.059,-0.119,1.055,0.167,-0.071,298.78268,44.57465,13.506,-0.08847825509551618,-0.03507145312179463,-0.28100051104164286,1.0888227249551141
0,1,0,1,1.50650745,1.536e-05,-1.536e-05,132.98683,0.00866,-0.00866,0.677,0.29,-0.466,2.622,0.287,-0.287,27.8,2.4,-2.4,1.13,0.25,-0.3,2498.0,9242.43,5892.76,-4931.67,14.4,1.0,6839.0,163.0,-225.0,4.003,0.204,-0.136,2.02,0.446,-0.545,293.82175,45.10775,12.491,-0.08893274984970109,-0.0350714531281507,-0.2849848619017172,1.0646429450034094
0,0,0,0,4.14789051,3.408e-05,-3.408e-05,135.53291,0.00774,-0.00774,0.878,0.076,-0.664,3.829,0.204,-0.204,137.6,9.9,-9.9,1.93,0.37,-0.3,1389.0,878.32,434.93,-286.13,16.4,1.0,6150.0,79.0,-79.0,4.223,0.125,-0.125,1.417,0.272,-0.223,297.90579,40.162861,14.725,-0.08666659915103721,-0.03507145305295447,-0.2835249973722621,0.2172871860124075
0,0,1,0,4.66229074,1.657e-05,-1.657e-05,169.65558,0.00291,-0.00291,1.197,15.17,-0.332,3.73,0.172,-0.172,345.4,14.1,-14.1,24.12,6.89,-2.47,1166.0,437.35,369.54,-131.67,29.8,1.0,6191.0,172.0,-216.0,4.454,0.05,-0.2,1.025,0.293,-0.105,290.62134,38.695499,14.367,-0.024072325525041398,-0.035071036479508065,-0.2802596945746815,-0.01074852229999042
0,1,1,0,1.103978,0.002147863706805708,-0.002147863706805708,131.573418,0.009932560537870472,-0.009932560537870472,0.7351054776654712,1.9598606037321624,-0.3325574643249176,0.74,0.33994151372118553,-0.33994151372118553,23791.335898271922,123.19756311745333,-123.19756311745333,102.89177806760135,17.65768394739702,-33.02331377024236,1085.3858276274318,105.8,61.6,-57.37,259.8950005434192,1.0,5706.8232800782525,144.63555408970976,-162.2650589142165,4.310156613411586,0.12073790677220755,-0.14316051011433598,1.7287115530920552,0.36229221635883907,-0.39480595866314866,289.71304,47.343498,17.362,0.07753584009971617,-0.03506471111578519,1.567088132484717,0.0005146620184902588
1,0,0,0,372.04697,0.02087,-0.02087,259.4285,0.0411,-0.0411,0.0457,0.4065,-0.0456,14.29,1.0,-1.0,673.4,64.6,-64.6,2.7,1.11,-0.25,271.0,1.28,1.51,-0.36,25.2,1.0,6173.0,146.0,-201.0,4.447,0.046,-0.276,1.041,0.424,-0.097,290.08987,42.076111,14.726,-0.08318919914589694,-0.0350714525758505,-0.28288030777362627,-0.8886946240770203
1,0,1,1,0.61566096,1.128e-05,-1.128e-05,131.8348,0.017,-0.017,0.161,0.339,-0.161,2.669,0.579,-0.579,13.9,2.0,-2.0,0.84,0.2,-0.39,3459.0,33790.36,23862.99,-25583.88,8.5,1.0,6619.0,187.0,-234.0,3.89,0.424,-0.133,2.23,0.525,-1.049,290.37558,47.996696,13.74,-0.08944865712169851,-0.03507145313203925,-0.28529573099073563,2.0209479041783314
1,0,0,0,95.254421,0.001839,-0.001839,181.4574,0.0147,-0.0147,0.3116,0.1559,-0.3115,3.379,0.586,-0.586,465.4,90.8,-90.8,2.2,1.0,-0.19,413.0,6.89,9.25,-1.87,6.1,1.0,6063.0,154.0,-211.0,4.476,0.04,-0.307,1.012,0.461,-0.085,289.87979,46.400139,15.833,-0.08437432037186633,-0.03507145280524322,-0.277658913309941,-0.7414925960875637
0,0,0,0,4.0953585,7.179e-05,-7.179e-05,135.7884,0.0169,-0.0169,1.0194,0.0032,-0.0264,44.35,2.1,-2.1,226.8,13.8,-13.8,7.76,3.62,-2.15,1680.0,1884.15,2594.63,-1035.86,60.2,1.0,6839.0,172.0,-253.0,4.094,0.202,-0.202,1.7,0.794,-0.47,293.66928,47.906689,13.543,-0.07762411126305932,-0.03507145009248585,-0.28530115216615154,0.3376169471861227
0,0,0,0,0.88184263,3.021e-06,-3.021e-06,131.68869,0.00314,-0.00314,0.454,0.495,-0.251,1.3117,0.0714,-0.0714,249.9,14.2,-14.2,1.24,0.21,-0.1,1564.0,1419.46,805.15,-388.71,21.2,1.0,5268.0,184.0,-184.0,4.594,0.035,-0.105,0.776,0.131,-0.066,293.67047,41.410252,15.919,-0.08600053864868931,-0.03507145300328282,-0.27461726598053166,0.6490553878025325
0,0,0,0,58.669218,0.001077,-0.001077,168.6211,0.0114,-0.0114,0.332,0.1192,-0.3319,3.712,0.381,-0.381,169.4,21.6,-21.6,1.28,0.47,-0.14,450.0,9.68,10.48,-2.74,10.0,1.0,5548.0,156.0,-141.0,4.433,0.08,-0.252,0.986,0.36,-0.107,287.15372,49.33197,13.899,-0.08684689707831483,-0.035071453063793896,-0.28296605943686637,-0.6625207126576245
0,0,1,1,1.23517588,2.649e-05,-2.649e-05,131.9561,0.0257,-0.0257,0.625,0.343,-0.389,5.476,0.255,-0.255,232.9,15.2,-15.2,1.59,0.0,0.0,1697.0,1955.7,0.0,0.0,19.3,1.0,5780.0,144.63555408970976,-162.2650589142165,4.438,0.12073790677220755,-0.14316051011433598,1.0,0.36229221635883907,-0.39480595866314866,295.85056,39.947193,11.908,-0.08602295135350063,-0.03507145300521754,-0.2831449709366473,0.6290681017493079
0,0,0,0,4.82051088,3.66e-05,-3.66e-05,135.78541,0.00644,-0.00644,0.922,0.027,-0.699,3.588,0.228,-0.228,40.9,3.3,-3.3,1.08,0.19,-0.22,1328.0,735.25,355.16,-313.04,14.8,1.0,6046.0,121.0,-133.0,4.158,0.174,-0.101,1.396,0.238,-0.29,292.57779,40.667858,12.861,-0.08832788032159386,-0.03507145311894248,-0.2849389623937456,0.17957495010478325
0,1,0,0,4.816610903,7.36e-07,-7.36e-07,133.763636,0.000128,-0.000128,0.431,0.025,-0.018,3.82353,0.00743,-0.00743,80226.0,134.0,-134.0,26.15,6.86,-3.18,1050.0,287.3,217.25,-88.86,759.1,1.0,5796.0,143.0,-158.0,4.472,0.091,-0.182,0.904,0.237,-0.11,281.9364,48.010059,14.843,-0.008839180484440176,-0.03507067916169416,0.9235115416236854,-0.05438224984046335
0,1,0,0,245.4382021,0.0001253,-0.0001253,361.302835,0.000385,-0.000385,1.001,0.022,-0.02,14.502,0.037,-0.037,11312.0,19.8,-19.8,19.17,5.21,-3.47,289.0,1.66,1.39,-0.69,844.7,1.0,5637.0,186.0,-186.0,4.383,0.153,-0.187,0.99,0.269,-0.179,298.7836,43.854832,12.777,-0.03584053482304403,-0.03507122097970785,-0.2406462513276453,-0.8439117324201602
0,1,0,0,0.8170226,4.69e-07,-4.69e-07,132.022858,0.000581,-0.000581,0.843,0.049,-0.041,2.974,0.0184,-0.0184,167700.0,830.0,-830.0,57.56,0.0,0.0,1947.0,3416.07,0.0,0.0,240.1,1.0,5780.0,144.63555408970976,-162.2650589142165,4.438,0.12073790677220755,-0.14316051011433598,1.0,0.36229221635883907,-0.39480595866314866,296.38348,48.044006,17.206,0.07200379093746254,-0.03506535526815708,2.9638277879398993,0.8919746549443117
0,0,0,0,549.42772,0.01154,-0.01154,132.9476,0.0186,-0.0186,0.4315,0.0452,-0.4184,6.09,0.971,-0.971,719.1,80.8,-80.8,2.64,1.03,-0.21,223.0,0.58,0.67,-0.15,12.1,1.0,5957.0,152.0,-192.0,4.498,0.036,-0.281,0.971,0.377,-0.079,290.84729,43.962742,14.654,-0.08283574494230257,-0.035071452491105534,-0.2787914974535763,-0.9279969966983455
0,0,0,0,5.47665801,1.349e-05,-1.349e-05,135.70431,0.00214,-0.00214,0.788,0.127,-0.567,2.5482,0.0702,-0.0702,648.0,22.8,-22.8,2.01,0.13,-0.18,741.0,71.0,18.57,-18.52,32.1,1.0,4650.0,125.0,-139.0,4.589,0.048,-0.028,0.706,0.046,-0.061,285.75146,41.33564,15.549,-0.08247384211515567,-0.03507145239586174,-0.2709418564046421,-0.1869192078303026
0,0,0,0,8.92114318,7.239e-05,-7.239e-05,137.49071,0.00632,-0.00632,0.12,0.336,-0.12,3.933,0.183,-0.183,110.8,7.8,-7.8,1.27,0.22,-0.2,1006.0,241.79,118.34,-84.66,15.3,4.0,6052.0,121.0,-133.0,4.285,0.137,-0.112,1.202,0.208,-0.189,288.37024,43.35461,13.268,-0.0875290408503121,-0.035071453096033316,-0.2839724241359489,-0.14515329532917448
1,0,1,0,0.968065631,6.115e-06,-6.115e-06,131.97214,0.00554,-0.00554,0.518,0.451,-0.299,1.772,0.259,-0.259,92.5,9.3,-9.3,0.68,0.1,-0.05,1487.0,1157.58,577.08,-273.07,14.0,1.0,5367.0,160.0,-160.0,4.639,0.032,-0.091,0.687,0.106,-0.049,300.23587,44.76952,15.247,-0.08771753681969138,-0.03507145310274036,-0.2825877411169282,0.5285612826777283
0,0,0,0,392.72811,0.03037,-0.03037,371.411,0.0461,-0.0461,0.4505,0.074,-0.4188,12.48,1.4,-1.4,499.7,54.8,-54.8,1.85,0.84,-0.15,226.0,0.62,0.85,-0.15,12.0,1.0,5701.0,165.0,-142.0,4.558,0.035,-0.295,0.815,0.368,-0.066,286.11234,44.657581,15.033,-0.08410319988189638,-0.03507145275976008,-0.2832885147752545,-0.9145806465496954
0,0,0,0,92.7297248,0.000398,-0.000398,177.43808,0.00347,-0.00347,0.857,0.056,-0.597,6.83,0.153,-0.153,1257.5,31.9,-31.9,2.81,0.2,-0.08,276.0,1.38,0.32,-0.19,43.3,1.0,4580.0,92.0,-92.0,4.641,0.012,-0.045,0.675,0.046,-0.021,285.25366,46.582191,14.897,-0.07875839971740377,-0.035071450826878174,-0.27498617954044907,-0.7892450169882245
0,0,0,0,4.15736472,3.936e-05,-3.936e-05,132.85855,0.00905,-0.00905,0.226,0.238,-0.226,2.217,0.207,-0.207,200.7,21.4,-21.4,1.09,0.14,-0.1,931.0,178.03,75.44,-47.95,11.2,1.0,5183.0,154.0,-154.0,4.558,0.045,-0.078,0.782,0.098,-0.072,286.40033,48.521961,15.517,-0.08657673134553572,-0.03507145304715684,-0.2803791403512817,-0.06370481813414046
0,1,1,1,0.525426427,4.26e-07,-4.26e-07,133.187901,0.000655,-0.000655,0.113,0.357,-0.113,1.0801,0.0258,-0.0258,324.6,6.6,-6.6,1.45,0.33,-0.13,2069.0,4349.62,2913.03,-1157.64,63.6,1.0,5791.0,155.0,-173.0,4.575,0.038,-0.152,0.802,0.181,-0.072,291.82181,41.11269,14.797,-0.08540750241360037,-0.0350714529447767,-0.2682777991214262,1.016140094696487
0,0,0,0,31.5034587,0.0005175,-0.0005175,159.9712,0.0121,-0.0121,0.053,0.419,-0.053,3.315,0.475,-0.475,210.6,29.6,-29.6,1.17,0.11,-0.05,484.0,13.02,3.68,-1.79,8.6,1.0,5269.0,84.0,-84.0,4.567,0.017,-0.088,0.823,0.08,-0.034,293.66772,42.320541,15.164,-0.08649833546461333,-0.03507145304187827,-0.2819349308391185,-0.5971917307450303
0,0,1,1,475.91706,0.02827,-0.02827,588.8926,0.0328,-0.0328,1.222,74.71,-2.662,22.86,2.6,-2.6,967.3,88.0,-88.0,28.22,3.96,-3.96,221.0,0.56,0.22,-0.17,15.3,2.0,5334.0,80.0,-80.0,4.372,0.127,-0.104,1.004,0.141,-0.141,297.75311,41.675991,15.259,-0.011152750236806463,-0.035070743089552756,-0.28315747328350427,-0.9036993819231292
1,0,1,1,368.70839,0.01406,-0.01406,232.613,0.033,-0.033,0.5958,0.0739,-0.4523,6.08,1.0,-1.0,957.0,150.0,-150.0,2.87,1.12,-0.23,267.0,1.21,1.4,-0.32,12.2,1.0,6409.0,184.0,-217.0,4.523,0.039,-0.294,0.887,0.345,-0.072,295.66922,43.654781,15.417,-0.08137666103490608,-0.03507145205059395,-0.2765255212986732,-0.9023144524360708
0,0,0,0,13.1829329,0.0001074,-0.0001074,141.82648,0.00739,-0.00739,0.016,0.437,-0.016,3.594,0.215,-0.215,518.0,43.8,-43.8,1.84,0.36,-0.15,661.0,45.19,27.7,-12.18,13.8,1.0,5382.0,167.0,-185.0,4.571,0.025,-0.136,0.827,0.161,-0.069,294.34164,46.49876,16.239,-0.08423033655932721,-0.03507145278157818,-0.27729033830633393,-0.4090120242920994
0,0,0,0,1.732346403,3.201e-06,-3.201e-06,134.53123,0.00155,-0.00155,0.184,0.269,-0.184,2.2139,0.05,-0.05,182.4,5.2,-5.2,1.37,0.19,-0.16,1546.0,1345.92,556.95,-370.99,41.2,2.0,5767.0,115.0,-104.0,4.389,0.099,-0.11,1.014,0.145,-0.119,291.09723,38.87561,14.002,-0.08669750895123118,-0.03507145305488704,-0.28084816502930654,0.473937461882826
0,0,0,0,529.39169,0.01297,-0.01297,387.3915,0.0114,-0.0114,0.037,0.4227,-0.037,10.869,0.627,-0.627,319.9,29.6,-29.6,4.4,2.31,-1.75,319.0,2.43,3.93,-1.65,12.1,1.0,5283.0,154.0,-168.0,3.699,0.442,-0.332,2.504,1.317,-0.995,288.03607,43.796139,13.156,-0.08555090822769977,-0.0350714529602598,-0.2838997900663028,-0.7885134829760746
0,0,0,1,5.7768734,0.0001217,-0.0001217,133.6218,0.0197,-0.0197,0.994,0.041,-0.755,5.762,0.461,-0.461,71.0,8.3,-8.3,3.13,1.07,-1.98,1399.0,905.0,966.74,-796.74,10.1,1.0,5473.0,194.0,-155.0,3.796,0.697,-0.232,2.162,0.738,-1.37,293.87863,41.856449,13.712,-0.08642462901809013,-0.03507145303672373,-0.28488577398582593,0.3982097276888493
0,0,0,0,219.20579,0.01466,-0.01466,327.891,0.038,-0.038,0.517,0.007,-0.467,14.5,1.5,-1.5,207.8,16.7,-16.7,2.66,0.85,-0.56,456.0,10.18,9.55,-4.89,15.2,1.0,6990.0,194.0,-305.0,4.115,0.148,-0.181,1.785,0.567,-0.378,295.31512,39.141048,12.449,-0.08630473960780387,-0.0350714530279336,-0.28477000885536047,-0.7590107978619786
0,0,0,0,4.585466941,5.58e-06,-5.58e-06,169.86095,0.001,-0.001,0.823,0.018,-0.591,3.4437,0.0262,-0.0262,383.5,5.1,-5.1,3.29,0.54,-0.71,1307.0,688.54,313.04,-300.02,84.8,1.0,5788.0,104.0,-115.0,4.16,0.162,-0.108,1.495,0.245,-0.326,288.73898,46.762562,13.764,-0.08429877739773796,-0.03507145279296391,-0.2791785121582118,0.21703412000891206
0,1,0,1,1.1578141,6.123e-06,-6.123e-06,132.43684,0.00544,-0.00544,0.564,0.371,-0.354,3.253,0.109,-0.109,54.8,2.3,-2.3,1.24,0.67,-0.66,2133.0,4895.77,8240.09,-3960.6,27.8,1.0,5412.0,177.0,-160.0,3.941,0.651,-0.279,1.629,0.873,-0.873,296.97321,43.394669,13.548,-0.08836299172453659,-0.035071453119645046,-0.2846250835402298,1.2401025713869518
0,1,0,0,2.171827838,7.52e-07,-7.52e-07,355.083686,0.000251,-0.000251,1.323,2.303,-0.28,3.2205,0.0225,-0.0225,42086.0,176.0,-176.0,58.56,16.17,-6.44,1311.0,698.31,596.12,-214.49,300.6,1.0,5650.0,186.0,-186.0,4.513,0.048,-0.192,0.891,0.246,-0.098,294.77393,39.333839,15.58,0.09505391468088525,-0.03506237522979061,0.46746243056920794,0.25486226953553154
0,0,0,0,8.37159554,7.493e-05,-7.493e-05,137.68075,0.00864,-0.00864,0.983,0.018,-0.78,5.252,0.225,-0.225,98.0,6.2,-6.2,2.39,0.55,-0.68,1292.0,659.25,454.1,-356.1,16.6,3.0,6426.0,175.0,-175.0,4.013,0.259,-0.13,1.775,0.411,-0.503,293.21356,46.175129,13.474,-0.08671051344642534,-0.03507145305569083,-0.28452057577867,0.06657048942883131
0,0,1,1,3.74785307,2.86e-05,-2.86e-05,134.17465,0.00615,-0.00615,0.217,0.236,-0.217,3.444,0.203,-0.203,145.9,10.0,-10.0,9.04,0.43,-2.44,2440.0,8389.62,1368.74,-4509.55,17.0,1.0,4929.0,72.0,-172.0,3.001,0.033,-0.03,7.7,0.367,-2.078,291.04498,50.282261,13.846,-0.08719742017969916,-0.03507145308200559,-0.28315462399150537,1.853444988773026
0,0,0,0,0.912179022,5.638e-06,-5.638e-06,131.81174,0.00482,-0.00482,0.038,0.424,-0.038,1.332,0.171,-0.171,144.6,18.9,-18.9,0.65,0.04,-0.04,1025.0,260.05,53.17,-51.06,10.3,1.0,3880.0,69.0,-92.0,4.722,0.023,-0.035,0.555,0.033,-0.033,290.78214,38.18779,15.783,-0.08720548048334446,-0.03507145308238213,-0.27934010655388286,0.4502211757789418
0,0,0,0,142.703888,0.002266,-0.002266,212.0311,0.0103,-0.0103,0.062,0.376,-0.062,5.808,0.333,-0.333,225.5,23.8,-23.8,1.95,0.71,-0.23,440.0,8.88,9.15,-2.94,11.0,1.0,6701.0,161.0,-241.0,4.326,0.058,-0.217,1.289,0.463,-0.154,289.68073,49.745831,13.964,-0.08624091752158626,-0.03507145302304493,-0.2833584897201475,-0.7564226760492964
0,1,0,0,32.77897303,8.445e-06,-8.445e-06,136.182037,0.000205,-0.000205,0.496,0.004,-0.004,19.1378,0.0121,-0.0121,410080.0,228.0,-228.0,69.08,20.28,-7.24,588.0,28.29,24.5,-8.3,2126.1,1.0,6122.0,169.0,-190.0,4.487,0.05,-0.2,0.964,0.283,-0.101,296.59042,47.416908,14.52,0.1118132910901365,-0.035059686794208234,0.9491876460903323,-0.5717292795084741
0,1,0,0,66.1539783,0.0004483,-0.0004483,156.97153,0.00717,-0.00717,0.873,0.013,-0.022,5.896,0.163,-0.163,6951.0,157.0,-157.0,9.69,3.24,-1.07,468.0,11.3,11.43,-3.66,57.7,1.0,6077.0,190.0,-232.0,4.471,0.054,-0.216,0.999,0.333,-0.111,288.92923,42.529202,15.52,-0.06312587391019983,-0.035071423953407545,-0.21765920323061008,-0.6874338027274757
0,0,0,0,1.93188768,1.035e-05,-1.035e-05,133.1676,0.00478,-0.00478,0.256,0.209,-0.256,1.087,0.178,-0.178,37.8,5.9,-5.9,0.57,0.16,-0.06,1427.0,977.65,808.79,-272.06,8.8,1.0,5896.0,132.0,-176.0,4.516,0.05,-0.2,0.914,0.268,-0.089,287.37039,44.187988,13.5,-0.08875141170788546,-0.03507145312599288,-0.2835919389283907,0.31560429732212625
0,1,0,0,5.910371418,7.05e-07,-7.05e-07,360.2852478,8.39e-05,-8.39e-05,0.065,0.063,-0.044,3.88962,0.00306,-0.00306,17219.0,19.3,-19.3,12.62,3.84,-1.28,1053.0,290.83,270.46,-91.57,990.3,1.0,6200.0,200.0,-250.0,4.488,0.05,-0.2,0.958,0.291,-0.097,293.83688,40.41045,15.169,-0.05331850908183343,-0.03507138003717308,-0.03049318091013886,-0.12319405167845565
0,0,0,0,11.55103848,2.567e-05,-2.567e-05,134.90803,0.00177,-0.00177,0.493,0.427,-0.292,3.3601,0.059,-0.059,402.8,9.2,-9.2,2.17,0.34,-0.2,845.0,120.76,52.67,-28.79,49.8,1.0,5907.0,105.0,-117.0,4.395,0.08,-0.12,1.058,0.166,-0.097,294.61301,45.060169,14.138,-0.08472124326935809,-0.035071452857857136,-0.278687854250915,-0.2860227755420561
0,0,0,0,6.77408984,1.776e-05,-1.776e-05,135.95524,0.00223,-0.00223,0.026,0.402,-0.026,2.6215,0.0634,-0.0634,520.3,18.3,-18.3,2.5,0.75,-0.33,1058.0,295.82,263.29,-103.88,33.6,1.0,6246.0,174.0,-239.0,4.433,0.052,-0.208,1.092,0.329,-0.141,293.14447,46.666241,15.368,-0.08404831646565755,-0.03507145275006961,-0.27415868091026147,-0.12593116163923276
0,0,0,0,7.11373257,1.275e-05,-1.275e-05,174.32351,0.00143,-0.00143,0.334,0.117,-0.334,2.1764,0.0496,-0.0496,807.6,20.5,-20.5,1.16,0.13,-0.17,429.0,8.01,2.66,-2.73,44.4,1.0,3561.0,71.0,-89.0,4.855,0.055,-0.055,0.411,0.045,-0.06,296.98505,43.65852,15.234,-0.08254341416496525,-0.035071452414855674,-0.2642126837817622,-0.42326598747890537
0,1,0,0,5.110771787,9.4e-07,-9.4e-07,133.315344,0.000147,-0.000147,0.878,0.214,-0.033,2.48392,0.00863,-0.00863,50681.0,156.0,-156.0,26.98,8.33,-2.78,1048.0,284.85,257.97,-81.92,394.0,1.0,6029.0,163.0,-181.0,4.523,0.052,-0.208,0.894,0.276,-0.092,296.6817,47.600342,13.985,-0.005304317451404758,-0.035070574255388266,0.8901726213822841,-0.09895463717812322
0,0,0,0,5.68251605,7.04e-05,-7.04e-05,131.6745,0.0105,-0.0105,0.0,0.462,0.0,3.479,0.327,-0.327,81.2,10.4,-10.4,1.03,0.17,-0.14,1090.0,333.82,142.98,-96.75,9.4,1.0,5753.0,78.0,-78.0,4.319,0.115,-0.115,1.157,0.189,-0.155,296.04425,44.80529,14.878,-0.08799868553510447,-0.03507145311118886,-0.28425086095687824,-0.0038893189089233586
0,0,0,0,5.04413987,3.519e-05,-3.519e-05,132.51986,0.0054,-0.0054,0.727,0.242,-0.508,1.623,0.21,-0.21,172.0,22.7,-22.7,1.18,0.04,-0.1,862.0,130.09,19.42,-26.5,10.2,2.0,4954.0,79.0,-79.0,4.5,0.075,-0.02,0.828,0.032,-0.065,290.46512,47.92918,15.377,-0.08648847443948705,-0.03507145304119949,-0.27948889381950337,-0.09789515874923037
0,0,0,0,0.984941669,3.073e-06,-3.073e-06,133.31801,0.0026,-0.0026,0.045,0.425,-0.045,1.9724,0.0763,-0.0763,81.4,4.1,-4.1,1.49,0.23,-0.34,2335.0,7044.68,2815.5,-3063.53,22.9,1.0,5825.0,79.0,-79.0,4.046,0.196,-0.084,1.662,0.252,-0.378,285.40494,49.99474,13.835,-0.08798096331312355,-0.0350714531107083,-0.2832176668777123,1.2810357329179172
1,0,0,0,0.716709897,4.48e-07,-4.48e-07,132.050846,0.00052,-0.00052,1.182,10.32,-0.123,0.7466,0.0465,-0.0465,932.5,24.1,-24.1,66.73,36.09,-54.15,3124.0,22605.13,35600.12,-21944.34,47.6,1.0,5173.0,106.0,-247.0,3.471,1.24,-0.31,2.742,1.483,-2.225,282.19843,46.52029,12.224,-0.02180076212863665,-0.0350709922657901,-0.21362193194763798,2.5152336107801525
0,0,1,0,13.26255423,7.125e-05,-7.125e-05,136.29135,0.00446,-0.00446,0.943,0.015,-0.654,4.65,0.213,-0.213,916.4,32.4,-32.4,3.55,1.09,-0.36,766.0,81.56,75.73,-24.51,31.4,1.0,5973.0,189.0,-210.0,4.506,0.052,-0.208,0.935,0.285,-0.095,299.34885,40.621319,15.38,-0.07979225521651244,-0.03507145138363674,-0.2742392923972251,-0.3760247515109441
0,0,0,1,1.4725859,1.522e-05,-1.522e-05,132.92731,0.00793,-0.00793,0.377,0.088,-0.377,2.953,0.263,-0.263,84.4,8.0,-8.0,0.93,0.31,-0.1,1662.0,1801.98,1821.35,-583.48,13.3,1.0,6077.0,190.0,-232.0,4.471,0.054,-0.216,0.999,0.333,-0.111,287.64566,48.638821,15.117,-0.08788377926005275,-0.03507145310795132,-0.28394884236689694,0.506841170908031
0,0,0,0,175.452812,0.003908,-0.003908,204.8241,0.0212,-0.0212,0.1526,0.3334,-0.1526,2.734,0.655,-0.655,141.8,30.2,-30.2,3.96,1.4,-2.24,591.0,28.77,31.13,-24.09,6.1,1.0,6184.0,198.0,-226.0,3.58,0.546,-0.208,3.304,1.172,-1.868,293.96027,49.619312,13.086,-0.08712818644901314,-0.03507145307869524,-0.2826070746961992,-0.5746337368473887
0,0,0,0,17.8693759,0.0004703,-0.0004703,140.2811,0.0179,-0.0179,0.259,0.1898,-0.2589,6.886,0.507,-0.507,63.0,6.8,-6.8,0.81,0.33,-0.07,759.0,78.58,90.61,-21.01,9.8,2.0,6328.0,151.0,-188.0,4.456,0.047,-0.279,1.013,0.405,-0.092,281.95569,44.261532,13.517,-0.0882545669674587,-0.035071453117401084,-0.2850686259768421,-0.4264794403791202
