ra,dec,st_pmra,st_pmraerr1,st_pmraerr2,st_pmralim,st_pmdec,st_pmdecerr1,st_pmdecerr2,st_pmdeclim,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_tranmidlim,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_trandurh,pl_trandurherr1,pl_trandurherr2,pl_trandurhlim,pl_trandep,pl_trandeperr1,pl_trandeperr2,pl_trandeplim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_insol,pl_eqt,st_tmag,st_tmagerr1,st_tmagerr2,st_tmaglim,st_dist,st_disterr1,st_disterr2,st_distlim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_logg,st_loggerr1,st_loggerr2,st_logglim,st_rad,st_raderr1,st_raderr2,st_radlim
83.955484,-18.649591,0.273,0.051,-0.051,0.0,9.298,0.073,-0.073,0.0,2458470.60184,0.01,-0.01,0,4.90765,0.00501,-0.00501,0,3.753,0.689,-0.689,0,810.0,1.91617,-1.91617,0,13.2707,1.379436464048041,-1.379436464048041,0,260.337,1119.0,10.2339,0.007,-0.007,0,553.626,10.6785,-10.6785,0,4900.0,122.0,-122.0,0,4.304553584840654,0.16460809853794883,-0.16460809853794883,0,5.01,0.0740639963527715,-0.0740639963527715,0
241.763937,67.87764,-0.587,0.062,-0.062,0.0,-20.618,0.079,-0.079,0.0,2460638.545561,0.003291,-0.003291,0,27.6438617,8.36e-05,-8.36e-05,0,5.321,1.167,-1.167,0,560.0,24.6577,-24.6577,0,3.68027,0.206658,-0.206658,0,68.4355,801.0,9.98671,0.006,-0.006,0,230.306,2.3345,-2.3345,0,5873.0,123.835,-123.835,0,4.043,0.0782199,-0.0782199,0,1.62,0.08,-0.08,0
165.690484,-16.406444,-221.078,0.219,-0.219,0.0,-58.999,0.138,-0.138,0.0,2458546.508066,0.000664,-0.000664,0,4.9899176,5.6e-06,-5.6e-06,0,1.3819654,0.0940736,-0.0940736,0,18931.4105812,1268.5297,-1268.5297,0,2.9858436,1.2432178,-1.2432178,0,2.2410792,312.0570889,13.5571,0.008,-0.008,0,26.4927,0.0639,-0.0639,0,2940.0,67.0,-67.0,0,5.14315,0.410207,-0.410207,0,0.17143,0.0051893,-0.0051893,0
26.45366,10.253401,-7.1,4.3,-4.3,0.0,-10.6,4.4,-4.4,0.0,2459493.482375,0.002157,-0.002157,0,3.133469,0.0002958,-0.0002958,0,2.26,0.293,-0.293,0,3000.0,2.99674,-2.99674,0,9.11145,1.379436464048041,-1.379436464048041,0,615.127,1275.9602083987463,11.7624,0.006,-0.006,0,455.36,20.790227947403686,-20.790227947403686,0,6312.9,203.6399505663094,-203.6399505663094,0,4.304553584840654,0.16460809853794883,-0.16460809853794883,0,1.61,0.0740639963527715,-0.0740639963527715,0
287.57055,43.531709,-8.984,2.119,-2.119,0.0,-9.457,2.119,-2.119,0.0,2459797.231728,0.003762,-0.003762,0,0.9023951,6.1e-06,-6.1e-06,0,1.6045865,0.120528,-0.120528,0,5385.0871091,354.54797,-354.54797,0,10.042358339571056,1.379436464048041,-1.379436464048041,0,2991.0733649,1886.1512508,14.2502,0.008,-0.008,0,833.364,20.790227947403686,-20.790227947403686,0,5780.0,203.6399505663094,-203.6399505663094,0,4.438,0.16460809853794883,-0.16460809853794883,0,1.4113421853774357,0.0740639963527715,-0.0740639963527715,0
138.059737,65.347211,-42.769,0.028,-0.028,0.0,14.069,0.039,-0.039,0.0,2458846.872354,0.003808,-0.003808,0,8.9511797,5.11e-05,-5.11e-05,0,3.0794773,0.5095968,-0.5095968,0,845.1516817,100.49354,-100.49354,0,2.4319861,0.5643081,-0.5643081,0,49.1694646,675.3728831,10.7276,0.006,-0.006,0,110.755,0.3085,-0.3085,0,4986.0,123.907,-123.907,0,4.60896,0.0888343,-0.0888343,0,0.746076,0.0471985,-0.0471985,0
254.816154,65.747438,-72.167,0.063,-0.063,0.0,74.449,0.056,-0.056,0.0,2459736.340774,0.000421,-0.000421,0,19.3203478,1.26e-05,-1.26e-05,0,4.215,0.074,-0.074,0,13910.0,0.655116,-0.655116,0,9.38964,0.690442,-0.690442,0,13.544,534.0,11.8994,0.006,-0.006,0,178.141,0.957,-0.957,0,4968.1,172.4,-172.4,0,4.5,0.1,-0.1,0,0.8,0.06,-0.06,0
355.128863,-11.021495,109.474,0.046,-0.046,0.0,25.5,0.032,-0.032,0.0,2460230.688907,0.006046,-0.006046,0,5.1392756,1.28e-05,-1.28e-05,0,2.426,0.178,-0.178,0,862.0,29.9877,-29.9877,0,2.17365,0.218875,-0.218875,0,41.3052,706.0,12.449,0.006,-0.006,0,139.371,0.5165,-0.5165,0,4014.0,121.3,-121.3,0,4.53,0.12,-0.12,0,0.71,0.07,-0.07,0
351.133548,4.604684,-7.398,0.061,-0.061,0.0,-13.871,0.034,-0.034,0.0,2459843.241782,0.001034,-0.001034,0,9.9754699,4.46e-05,-4.46e-05,0,3.465,0.166,-0.166,0,26035.0,804.886,-804.886,0,15.8848,0.927515,-0.927515,0,60.6571,777.0,12.7912,0.006,-0.006,0,442.143,5.987,-5.987,0,5472.0,120.9,-120.9,0,4.42,0.08,-0.08,0,1.0,0.06,-0.06,0
294.091757,19.639255,-2.002,0.4,-0.4,0.0,-11.779,0.401,-0.401,0.0,2459441.801256,0.000285,-0.000285,0,3.0771612,1.3e-06,-1.3e-06,0,2.6914319,0.0200471,-0.0200471,0,4703.2844346,40.735252,-40.735252,0,10.042358339571056,1.379436464048041,-1.379436464048041,0,2636.8654415,1827.6445751,9.47751,0.006,-0.006,0,148.342,6.8725,-6.8725,0,9311.3,708.9,-708.9,0,4.304553584840654,0.16460809853794883,-0.16460809853794883,0,1.4113421853774357,0.0740639963527715,-0.0740639963527715,0
309.272167,55.490972,-4.768,0.047,-0.047,0.0,-21.3,0.039,-0.039,0.0,2460609.093853,0.003013,-0.003013,0,5.2554768,1.91e-05,-1.91e-05,0,2.109,0.35,-0.35,0,935.0,70.2302,-70.2302,0,2.63423,0.191245,-0.191245,0,96.3543,872.0,11.2213,0.006,-0.006,0,178.749,0.738,-0.738,0,5298.0,128.6,-128.6,0,4.53,0.08,-0.08,0,0.86,0.05,-0.05,0
244.429882,26.304211,-29.295,0.062,-0.062,0.0,6.824,0.073,-0.073,0.0,2460442.055186,0.000217,-0.000217,0,7.2008611,1.9e-06,-1.9e-06,0,2.03,0.121,-0.121,0,50063.0,5514.49,-5514.49,0,12.0629,0.774635,-0.774635,0,9.67439,491.0,10.3978,0.007,-0.007,0,31.4006,0.0429,-0.0429,0,3606.0,157.0,-157.0,0,4.74,0.01,-0.01,0,0.5,0.01,-0.01,0
9.126138,-83.567067,-0.23,0.054,-0.054,0.0,1.169,0.043,-0.043,0.0,2459044.494531,0.002861,-0.002861,0,20.0731588,8.61e-05,-8.61e-05,0,3.8449215,0.5039405,-0.5039405,0,1152.9645461,68.35146,-68.35146,0,4.0506906,1.0627592,-1.0627592,0,69.3993155,736.1368293,10.5135,0.006,-0.006,0,205.43,1.1895,-1.1895,0,6033.0,129.5,-129.5,0,4.37,0.08,-0.08,0,1.14849,0.0522613,-0.0522613,0
96.679195,25.205001,3.664,0.09,-0.09,0.0,5.778,0.079,-0.079,0.0,2459550.580295,0.002163,-0.002163,0,5.3193755,0.0001805,-0.0001805,0,6.6913995,0.1024427,-0.1024427,0,6537.0839819,133.42345,-133.42345,0,19.6684639,1.4940084,-1.4940084,0,1968.900323,1698.9307701,11.7892,0.01,-0.01,0,835.907,48.7905,-48.7905,0,6350.0,139.074,-139.074,0,3.78918,0.0988027,-0.0988027,0,2.3693399,0.174784,-0.174784,0
28.291856,60.223815,-7.422,0.017,-0.017,0.0,3.639,0.032,-0.032,0.0,2459908.370097,0.00433,-0.00433,0,4.2234273,0.0011686,-0.0011686,0,4.384,0.397,-0.397,0,7945.0,349.143,-349.143,0,14.4033,0.823551,-0.823551,0,1446.04,1717.0,12.7859,0.027,-0.027,0,853.919,15.1525,-15.1525,0,6696.0,218.3,-218.3,0,4.04,0.09,-0.09,0,1.88,0.08,-0.08,0
217.512291,20.953627,-29.639,0.08,-0.08,0.0,-29.184,0.093,-0.093,0.0,2459689.357738,0.005209,-0.005209,0,2.2853731,0.0009511,-0.0009511,0,1.022,0.475,-0.475,0,1410.0,106.713,-106.713,0,3.93456,1.05331,-1.05331,0,297.666,1157.0,10.4671,0.006,-0.006,0,132.992,0.7555,-0.7555,0,5299.0,125.0,-125.0,0,4.48,0.08,-0.08,0,0.91,0.05,-0.05,0
154.250153,6.866478,-63.855,0.047,-0.047,0.0,4.976,0.05,-0.05,0.0,2459546.601483,0.092904,-0.092904,0,3.577501,0.000206,-0.000206,0,1.662,0.276,-0.276,0,1300.0,1.53004,-1.53004,0,3.3001,0.246493,-0.246493,0,95.4633,870.0,12.5389,0.007,-0.007,0,245.302,2.09,-2.09,0,4642.1,107.9,-107.9,0,4.43,0.09,-0.09,0,0.87,0.06,-0.06,0
243.370371,42.885503,-14.026,0.023,-0.023,0.0,-2.956,0.023,-0.023,0.0,2459667.343435,0.003257,-0.003257,0,3.8823511,0.0002694,-0.0002694,0,2.6909833,0.8693239,-0.8693239,0,3177.344653,304.6319,-304.6319,0,9.5364228,5.6189537,-5.6189537,0,1088.6638396,1465.018804,12.6555,0.007,-0.007,0,756.022,7.278,-7.278,0,5622.4,110.3,-110.3,0,3.98,0.07,-0.07,0,1.68668,0.0778292,-0.0778292,0
33.630248,8.079261,122.405,0.11,-0.11,0.0,-203.403,0.127,-0.127,0.0,2460209.918841,0.000271,-0.000271,0,49.1077047,0.0003962,-0.0003962,0,2.9402319,0.0259716,-0.0259716,0,28125.1452075,236.35126,-236.35126,0,12.3506372,0.9999361,-0.9999361,0,3.1634389,340.1414927,10.6029,0.006,-0.006,0,75.3511,0.3932,-0.3932,0,4358.0,115.996,-115.996,0,4.55296,0.098456,-0.098456,0,0.72245,0.0581784,-0.0581784,0
321.482979,34.424583,0.464,2.099,-2.099,0.0,-1.585,2.099,-2.099,0.0,2459822.431304,0.002923,-0.002923,0,1.6127665,5.5e-06,-5.5e-06,0,1.717,0.327,-0.327,0,9630.0,22759.4,-22759.4,0,10.042358339571056,1.379436464048041,-1.379436464048041,0,1829.12,1821.0,13.3219,0.006,-0.006,0,490.4271489148137,20.790227947403686,-20.790227947403686,0,5359.2,192.4,-192.4,0,4.304553584840654,0.16460809853794883,-0.16460809853794883,0,1.4113421853774357,0.0740639963527715,-0.0740639963527715,0
202.249317,40.195722,26.011,0.05,-0.05,0.0,-46.396,0.065,-0.065,0.0,2460393.685953,0.00032,-0.00032,0,2.253174,1e-06,-1e-06,0,1.118,0.002,-0.002,0,81734.0,689.066,-689.066,0,11.9013,0.35928,-0.35928,0,19.5121,585.0,14.2582,0.007,-0.007,0,101.892,0.5875,-0.5875,0,3340.0,157.0,-157.0,0,4.9,0.16460809853794883,-0.16460809853794883,0,0.33,0.01,-0.01,0
81.353084,-55.019925,13.499,0.041,-0.041,0.0,-5.494,0.042,-0.042,0.0,2459328.579795,0.000357,-0.000357,0,4.8000953,1.3e-06,-1.3e-06,0,1.9968681,0.0202047,-0.0202047,0,5241.0677476,48.727596,-48.727596,0,17.0718101,2.2168117,-2.2168117,0,1043.344051,1449.5280892,10.6559,0.006,-0.006,0,352.383,2.361,-2.361,0,6366.0,197.0,-197.0,0,4.16217,0.47536,-0.47536,0,1.58083,0.0739598,-0.0739598,0
128.640176,9.035381,-21.892,0.084,-0.084,0.0,8.495,0.071,-0.071,0.0,2459230.46413,0.004348,-0.004348,0,9.4043652,8.62e-05,-8.62e-05,0,4.1627706,0.506221,-0.506221,0,456.6940548,45.46437,-45.46437,0,2.3955263,0.5378975,-0.5378975,0,163.7747493,912.3920352,10.7421,0.006,-0.006,0,225.454,2.54,-2.54,0,6151.0,126.674,-126.674,0,4.47291,0.0808565,-0.0808565,0,1.03824,0.0483694,-0.0483694,0
203.604407,-49.291192,18.416,0.063,-0.063,0.0,-25.581,0.071,-0.071,0.0,2460056.002371,0.002996,-0.002996,0,8.4325164,3.07e-05,-3.07e-05,0,1.731,0.487,-0.487,0,8796.0,924.171,-924.171,0,9.45527,0.771581,-0.771581,0,26.3135,630.0,12.925,0.006,-0.006,0,431.429,6.3505,-6.3505,0,5300.0,123.2,-123.2,0,4.41,0.08,-0.08,0,0.98,0.05,-0.05,0
158.77531,19.118379,-52.233,0.134,-0.134,0.0,21.965,0.108,-0.108,0.0,2459635.559804,0.001786,-0.001786,0,1.1606902,2.91e-05,-2.91e-05,0,1.232,0.145,-0.145,0,32450.0,60.8533,-60.8533,0,9.92228,0.560298,-0.560298,0,101.767,884.0,14.9671,0.008,-0.008,0,282.849,5.8395,-5.8395,0,3572.0,157.0,-157.0,0,4.71,0.01,-0.01,0,0.53,0.02,-0.02,0
111.523899,-52.4632,-15.665,0.051,-0.051,0.0,23.876,0.051,-0.051,0.0,2460011.204616,0.009802,-0.009802,0,5.6928845,5.16e-05,-5.16e-05,0,4.261,0.993,-0.993,0,291.0,27.4864,-27.4864,0,3.80626,0.309485,-0.309485,0,908.509,1529.0,10.1972,0.006,-0.006,0,437.146,4.622,-4.622,0,6610.0,125.5,-125.5,0,3.79,0.09,-0.09,0,2.47,0.1,-0.1,0
138.402252,-55.19791,-14.189,0.065,-0.065,0.0,14.261,0.058,-0.058,0.0,2459261.801216,0.0004,-0.0004,0,8.30792,0.00037,-0.00037,0,3.228,0.089,-0.089,0,8350.0,160.238,-160.238,0,43.1068,4.42399,-4.42399,0,2276.25,1924.0,8.0981,0.006,-0.006,0,305.034,2.981,-2.981,0,9081.0,173.2,-173.2,0,3.83,0.07,-0.07,0,3.05,0.09,-0.09,0
121.629579,-15.76469,47.801,0.077,-0.077,0.0,-15.298,0.058,-0.058,0.0,2459963.623366,0.000247,-0.000247,0,0.8994677,7e-07,-7e-07,0,1.2066668,0.0133025,-0.0133025,0,58768.3536154,646.13336,-646.13336,0,17.1200078,3.774096,-3.774096,0,133.4667668,866.8813273,13.2304,0.007,-0.007,0,110.884,0.6935,-0.6935,0,3338.0,64.0,-64.0,0,4.9469,0.402157,-0.402157,0,0.505078,0.0152355,-0.0152355,0
339.584606,26.462127,-10.596,0.043,-0.043,0.0,-7.587,0.04,-0.04,0.0,2460576.973568,0.002404,-0.002404,0,3.8405138,0.0004367,-0.0004367,0,1.438,0.297,-0.297,0,8163.0,1073.81,-1073.81,0,14.6684,1.379436464048041,-1.379436464048041,0,133.741,947.0,13.4407,0.009,-0.009,0,1042.74,29.53,-29.53,0,6123.9,91.1,-91.1,0,4.2,0.16460809853794883,-0.16460809853794883,0,1.42,0.0740639963527715,-0.0740639963527715,0
14.672609,57.590065,-2.135,0.023,-0.023,0.0,-5.49,0.025,-0.025,0.0,2459908.958083,0.000947,-0.000947,0,2.1795448,2.7e-06,-2.7e-06,0,2.523,0.089,-0.089,0,24110.0,609.563,-609.563,0,21.4131,1.379436464048041,-1.379436464048041,0,875.049,1515.0,13.3858,0.017,-0.017,0,813.253,14.155,-14.155,0,5840.0,122.0,-122.0,0,4.15,0.16460809853794883,-0.16460809853794883,0,1.42,0.0740639963527715,-0.0740639963527715,0
311.306229,12.167609,9.033,0.049,-0.049,0.0,-2.139,0.037,-0.037,0.0,2459813.907629,0.000821,-0.000821,0,3.8421028,0.0003158,-0.0003158,0,1.184,0.315,-0.315,0,8920.0,548.41,-548.41,0,13.2581,0.741939,-0.741939,0,120.549,923.0,11.1838,0.007,-0.007,0,356.406,4.456,-4.456,0,6247.0,127.8,-127.8,0,4.28,0.09,-0.09,0,1.32,0.06,-0.06,0
152.666283,24.273121,50.376,0.077,-0.077,0.0,-37.026,0.078,-0.078,0.0,2459613.379817,0.000959,-0.000959,0,11.8886495,2.73e-05,-2.73e-05,0,4.803,0.504,-0.504,0,7800.0,2.90688,-2.90688,0,11.0233,0.6475,-0.6475,0,138.065,954.0,11.366,0.007,-0.007,0,311.705,4.3435,-4.3435,0,5773.9,138.7,-138.7,0,4.28,0.08,-0.08,0,1.21,0.07,-0.07,0
16.048838,60.302633,5.92,0.024,-0.024,0.0,0.991,0.028,-0.028,0.0,2459899.571654,0.002823,-0.002823,0,6.2808216,2.23e-05,-2.23e-05,0,3.366,0.359,-0.359,0,7787.0,462.431,-462.431,0,10.0476,0.654676,-0.654676,0,186.513,1029.0,12.9697,0.006,-0.006,0,502.268,5.287,-5.287,0,5602.0,227.7,-227.7,0,4.31,0.08,-0.08,0,1.15,0.06,-0.06,0
342.170406,-18.520467,19.229,2.15,-2.15,0.0,-3.888,2.149,-2.149,0.0,2458362.57199,0.00281,-0.00281,0,10.45776,0.00388,-0.00388,0,3.148,0.289,-0.289,0,8773.24,12.3668,-12.3668,0,10.042358339571056,1.379436464048041,-1.379436464048041,0,65.5508,792.0,12.8691,0.008,-0.008,0,508.84,20.790227947403686,-20.790227947403686,0,5800.0,200.4,-200.4,0,4.38,0.16460809853794883,-0.16460809853794883,0,1.4113421853774357,0.0740639963527715,-0.0740639963527715,0
349.05622,45.012568,-0.871,0.028,-0.028,0.0,3.66,0.025,-0.025,0.0,2459879.477717,0.004245,-0.004245,0,3.6444426,2.07e-05,-2.07e-05,0,3.296,1.155,-1.155,0,6276.0,6225.79,-6225.79,0,19.0899,1.379436464048041,-1.379436464048041,0,1872.26,1832.0,13.0803,0.007,-0.007,0,849.122,13.645,-13.645,0,5407.0,122.0,-122.0,0,3.86,0.16460809853794883,-0.16460809853794883,0,1.88,0.0740639963527715,-0.0740639963527715,0
181.518741,41.471434,-15.202,0.026,-0.026,0.0,-6.255,0.031,-0.031,0.0,2459658.34288,0.001881,-0.001881,0,4.2441117,1.53e-05,-1.53e-05,0,3.771,0.224,-0.224,0,7540.0,2.78993,-2.78993,0,14.06,0.782265,-0.782265,0,671.867,1418.0,12.7279,0.007,-0.007,0,823.577,15.986,-15.986,0,6034.0,127.0,-127.0,0,4.1,0.08,-0.08,0,1.57,0.08,-0.08,0
121.059967,11.266937,-166.176,0.129,-0.129,0.0,-39.133,0.084,-0.084,0.0,2458525.814399,0.012075,-0.012075,0,425.4506963,0.000581,-0.000581,0,2.9472616,0.4688739,-0.4688739,0,4753.2829943,396.22385,-396.22385,0,2.0762333,0.4440041,-0.4440041,0,0.2314879,176.9097782,11.6627,0.007,-0.007,0,25.4675,0.04785,-0.04785,0,3261.0,157.0,-157.0,0,4.92925,0.0061519,-0.0061519,0,0.296806,0.008881,-0.008881,0
140.595793,-6.060635,-44.806,0.123,-0.123,0.0,-9.177,0.114,-0.114,0.0,2460009.508249,0.003171,-0.003171,0,2.3898191,4.02e-05,-4.02e-05,0,2.766,0.439,-0.439,0,210.0,11.5371,-11.5371,0,2.32849,0.135741,-0.135741,0,3762.79,2181.0,7.11719,0.007,-0.007,0,113.102,0.9505,-0.9505,0,7707.0,128.6,-128.6,0,4.11,0.08,-0.08,0,1.96,0.06,-0.06,0
128.475094,-20.940646,-50.781,0.042,-0.042,0.0,-7.647,0.043,-0.043,0.0,2458518.2814,0.00274,-0.00274,0,0.88501,0.00021,-0.00021,0,1.622,0.202,-0.202,0,820.279,1.76139,-1.76139,0,6.77007,0.340373,-0.340373,0,2010.85,1865.0,9.947331,0.006,-0.006,0,255.901,1.636,-1.636,0,5362.0,52.1,-52.1,0,3.75,0.59,-0.59,0,2.15,0.04,-0.04,0
17.742424,82.221473,7.711,0.035,-0.035,0.0,-1.702,0.037,-0.037,0.0,2460452.349237,0.005219,-0.005219,0,28.4664618,0.0001736,-0.0001736,0,5.958,0.614,-0.614,0,4267.0,196.003,-196.003,0,9.21955,0.543309,-0.543309,0,36.4134,684.0,12.2041,0.012,-0.012,0,544.981,5.9925,-5.9925,0,5888.0,141.0,-141.0,0,4.09,0.08,-0.08,0,1.54,0.08,-0.08,0
143.540873,-7.433444,39.577,0.055,-0.055,0.0,-59.206,0.052,-0.052,0.0,2459993.668188,0.003101,-0.003101,0,6.2088405,0.0016611,-0.0016611,0,2.7236562,0.2728157,-0.2728157,0,2992.8361072,267.2212,-267.2212,0,3.5693526,0.9358242,-0.9358242,0,51.4155981,682.9571759,12.1945,0.006,-0.006,0,168.34,1.018,-1.018,0,4655.8,119.9,-119.9,0,4.67,0.09,-0.09,0,0.661528,0.0476885,-0.0476885,0
100.104215,-63.339108,7.75,0.064,-0.064,0.0,32.109,0.046,-0.046,0.0,2460176.555048,0.004242,-0.004242,0,12.6693786,4.93e-05,-4.93e-05,0,4.818,1.166,-1.166,0,321.0,26.2503,-26.2503,0,2.30678,0.159921,-0.159921,0,562.492,1356.0,9.8192,0.006,-0.006,0,167.948,0.9015,-0.9015,0,5853.8,45.2182,-45.2182,0,4.22099,0.115886,-0.115886,0,1.31,0.06,-0.06,0
134.655352,74.459183,-4.858,0.038,-0.038,0.0,-1.266,0.042,-0.042,0.0,2460313.036448,0.001033,-0.001033,0,3.2905683,1.9e-05,-1.9e-05,0,2.7899266,0.0795348,-0.0795348,0,18079.622642,425.41132,-425.41132,0,14.6087971,0.3460885,-0.3460885,0,560.3316578,1240.8835851,13.1225,0.007,-0.007,0,601.602,9.9105,-9.9105,0,5689.0,122.0,-122.0,0,4.39,0.16460809853794883,-0.16460809853794883,0,1.06203,0.0740639963527715,-0.0740639963527715,0
288.818098,57.760569,-2.124,0.043,-0.043,0.0,2.593,0.044,-0.044,0.0,2460319.940069,0.025361,-0.025361,0,16.6828999,0.0005765,-0.0005765,0,1.804,0.45,-0.45,0,2054.0,1364.2,-1364.2,0,17.1854,3.41104,-3.41104,0,15.2595,550.0,10.364,0.007,-0.007,0,531.96,7.076,-7.076,0,6423.0,83.8,-83.8,0,3.74,0.09,-0.09,0,2.63,0.12,-0.12,0
35.807322,56.570014,20.893,0.046,-0.046,0.0,-34.883,0.056,-0.056,0.0,2458791.468047,0.002783,-0.002783,0,0.901465,0.0001916,-0.0001916,0,2.5562155,0.3825851,-0.3825851,0,3156.5658264,241.35936,-241.35936,0,3.4348127,0.9978432,-0.9978432,0,325.5470241,1083.3609617,12.974,0.007,-0.007,0,153.986,0.6375,-0.6375,0,3896.0,157.0,-157.0,0,4.64192,0.0112232,-0.0112232,0,0.611023,0.0183221,-0.0183221,0
128.24579,-25.256245,-7.534,1.171,-1.171,0.0,9.135,1.173,-1.173,0.0,2459233.127609,0.00154,-0.00154,0,17.7859152,6.25e-05,-6.25e-05,0,4.2520718,0.1601897,-0.1601897,0,6535.8664276,194.81377,-194.81377,0,12.0078948,0.3323396,-0.3323396,0,99.4145767,805.3455558,11.6919,0.006,-0.006,0,400.905,20.790227947403686,-20.790227947403686,0,5834.0,249.9,-249.9,0,4.25,2.01,-2.01,0,1.38395,0.0740639963527715,-0.0740639963527715,0
308.562722,35.395056,-0.8332890164443064,0.22148541731306234,-0.22148541731306234,0.0,-8.754376357430965,0.21625659323611546,-0.21625659323611546,0.0,2459823.894332,0.000959,-0.000959,0,4.3167817,6.5e-06,-6.5e-06,0,2.75,0.071,-0.071,0,8360.0,226.889,-226.889,0,10.042358339571056,1.379436464048041,-1.379436464048041,0,192.446,1037.0,11.9114,0.006,-0.006,0,490.4271489148137,20.790227947403686,-20.790227947403686,0,5276.4,145.8,-145.8,0,4.304553584840654,0.16460809853794883,-0.16460809853794883,0,1.4113421853774357,0.0740639963527715,-0.0740639963527715,0
70.308489,-15.672123,0.606,0.065,-0.065,0.0,-8.007,0.055,-0.055,0.0,2459198.809559,0.002367,-0.002367,0,2.3767548,0.0003986,-0.0003986,0,3.225,0.158,-0.158,0,7940.0,2.82889,-2.82889,0,23.4044,1.24216,-1.24216,0,2690.9,2006.0,10.6749,0.008,-0.008,0,632.183,19.301,-19.301,0,6931.0,126.2,-126.2,0,3.8,0.09,-0.09,0,2.57,0.13,-0.13,0
289.839513,56.93037,2.392,0.032,-0.032,0.0,-7.592,0.029,-0.029,0.0,2459772.753949,0.001251,-0.001251,0,2.9985667,4.7e-06,-4.7e-06,0,3.025166,0.0369333,-0.0369333,0,28040.9068572,273.89795,-273.89795,0,17.8036847,0.1542322,-0.1542322,0,748.0922226,1333.854734,13.7703,0.009,-0.009,0,880.941,12.45,-12.45,0,6126.0,122.0,-122.0,0,4.46702,0.16460809853794883,-0.16460809853794883,0,1.04172,0.0740639963527715,-0.0740639963527715,0
310.602369,-72.430725,27.007,0.064,-0.064,0.0,-33.68,0.072,-0.072,0.0,2460857.100342,0.000997,-0.000997,0,1.0065503,8.17e-05,-8.17e-05,0,1.0105137,0.110696,-0.110696,0,2252.9662955,184.9213,-184.9213,0,5.721944,1.0807873,-1.0807873,0,3361.4515336,1942.0100051,12.0974,0.006,-0.006,0,409.706,7.8575,-7.8575,0,5725.0,126.758,-126.758,0,4.31033,0.0805337,-0.0805337,0,1.16996,0.0614397,-0.0614397,0
255.336281,56.988187,-3.013,0.047,-0.047,0.0,-66.402,0.052,-0.052,0.0,2460658.743973,0.008072,-0.008072,0,26.345109,0.0002485,-0.0002485,0,6.144,2.492,-2.492,0,130.0,14.9453,-14.9453,0,1.2912,0.112739,-0.112739,0,237.78,1093.0,8.86873,0.006,-0.006,0,100.677,0.2695,-0.2695,0,5895.0,124.968,-124.968,0,4.33659,0.0768075,-0.0768075,0,1.16,0.06,-0.06,0
329.700784,63.055112,12.442,0.03,-0.03,0.0,5.717,0.027,-0.027,0.0,2459901.581317,0.003181,-0.003181,0,28.8005547,0.0002269,-0.0002269,0,3.773,0.739,-0.739,0,7292.0,626.346,-626.346,0,12.6164,0.893386,-0.893386,0,17.1246,566.0,12.6134,0.033,-0.033,0,604.936,6.339,-6.339,0,6051.0,248.9,-248.9,0,4.18,0.09,-0.09,0,1.44,0.07,-0.07,0
51.504472,-64.548108,-21.479,0.045,-0.045,0.0,109.97,0.043,-0.043,0.0,2458386.095087,0.001413,-0.001413,0,0.7418594,8.91e-05,-8.91e-05,0,1.5026958,0.1196039,-0.1196039,0,2983.6257317,173.75093,-173.75093,0,6.0238347,7.4662147,-7.4662147,0,740.8643338,1330.6211479,11.481,0.006,-0.006,0,106.16,0.2315,-0.2315,0,4304.6,64.0,-64.0,0,4.57,0.12,-0.12,0,0.66174,0.0974527,-0.0974527,0
339.230939,37.675516,-2.842,0.051,-0.051,0.0,-10.235,0.075,-0.075,0.0,2459852.869635,0.000699,-0.000699,0,1.5500607,1.7e-06,-1.7e-06,0,1.225,0.323,-0.323,0,2550.0,237.377,-237.377,0,11.5208,0.688041,-0.688041,0,7523.43,2594.0,10.4403,0.008,-0.008,0,597.281,18.303,-18.303,0,8552.3,193.7,-193.7,0,4.18,0.07,-0.07,0,2.04,0.08,-0.08,0
99.132997,40.369807,9.813,0.051,-0.051,0.0,-10.683,0.045,-0.045,0.0,2459944.684979,0.001775,-0.001775,0,13.026976,3.33e-05,-3.33e-05,0,5.16,0.394,-0.394,0,10320.0,454.705,-454.705,0,16.5308,1.26172,-1.26172,0,110.559,903.0,12.5085,0.009,-0.009,0,606.491,11.108,-11.108,0,5817.2,185.7,-185.7,0,4.13,0.1,-0.1,0,1.46,0.11,-0.11,0
140.462178,38.618961,14.231,0.038,-0.038,0.0,-3.961,0.035,-0.035,0.0,2459632.687208,0.000726,-0.000726,0,2.1461672,3.4e-06,-3.4e-06,0,1.942,0.122,-0.122,0,14110.0,6.34512,-6.34512,0,16.91,0.920368,-0.920368,0,663.959,1414.0,12.7553,0.007,-0.007,0,749.892,15.0685,-15.0685,0,6046.0,121.0,-121.0,0,4.19,0.08,-0.08,0,1.41,0.07,-0.07,0
